pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	1.70526199066533e-11	2.00135748177177e-09	0.863415391606693	-0.63974901517856	-2.56585395314171	72	Oxct1;Dld;Idh3a;Suclg2;Hspa9;Slc25a5;Dbt;Fh1;Ndufs1;Cox5a;Ndufs3;Nadk2;Pdhb;Cox5b;Mdh2;Shmt2;Uqcrc2;Mrpl12;Acat1;Uqcrq;Pccb;Ssbp1;Acad8;Ndufa13;Hadh;Clpx;Acadsb;Mrpl32;Idh2;Mrps2;Aco2;Mrps10;Pdha1;Ndufv1;Twnk;Eci1;Ndufa2;Hsd17b10;Ndufv3;Hspd1;Pdk1;Pmpca;Afg3l2;Cs;Tfam;Ogdh;Oxsm;Alas1;Fech;Ldhd;Lonp1;Clpp;Aldh2;Acot3;Glud1;Bdh1
REACTOME_FATTY_ACID_METABOLISM	1.37430270159614e-10	1.47852065646718e-08	0.826657301178302	-0.490779671547227	-2.25583468500809	165	Elovl6;Akr1c18;Elovl2;Phyh;Hacd1;Acads;Mecr;Echs1;Cyp2j6;Mmut;Akr1c13;Scp2;Pcca;Akr1c19;Cyp4a14;Acsl3;Acadm;Fads2;Acox3;Elovl7;Ndufab1;Hsd17b4;Acad11;Mcee;Dpep1;Akr1c20;Pctp;Pon3;Acsf3;Pccb;Slc25a17;Cyp4b1;Faah;Acot8;Hadh;Acaa1b;Gpx1;Acad10;Cyp1a1;Hsd17b12;Hao2;Acot13;Pecr;Prkag2;Ptges2;Akr1c21;Cyp4a12b;Akr1c12;Acsl6;Dbi;Cyp4a10;Thrsp;Hadhb;Aldh3a2;Eci1;Acsl1;Hacd2;Amacr;Slc22a5;Crot;Decr2;Cpt2;Acadvl;Ppt1;Acot4;Ephx2;Cyp4f15;Lta4h;Acox2;Hacl1;Acox1;Prkaa2;Alox8;Pon2;Slc27a2;Cyp4a12a;Acot12;Cyp4f14;Pon1;Nudt19;Ptges3;Acaa2;Ggt1;Cbr4;Decr1;Them4;Elovl1;Cyp4a31;Acbd5;Crat;Cyp4a32;Cbr1;Elovl5;Akr1c14;Acot3;Tecr;Mcat;Ppt2;Acsl5;Ptges
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	3.06702093754829e-10	3.04578771567295e-08	0.814035837847908	-0.590540878210401	-2.44538984311433	87	Gsto1;Mgst1;Gstk1;Gsta2;Gstz1;Tpmt;Uxs1;Gstm5;N6amt1;Bpnt1;Ugt1a2;Ugt2b34;Ugdh;Chac2;Esd;Sult1b1;Akr1a1;Gstm6;Gsta3;Ugp2;Gstt1;Abhd14b;Mgst3;Gss;Sult1c2;Ggct;Gstm4;Ugt3a2;Glyat;Ugt2b5;Acsm2;Acsm1;Ugt1a7c;Ugt1a6a;Ahcy;Acsm5;Cndp2;Gclc;Gstp1;Gsta1;Ugt1a1;Gsto2;Gclm;Ugt2b38;Ugt3a1;Mat2a;Ggt1;Mgst2;Trmt112;Ggt6;Bpnt2;Gstm7;Gstt2
REACTOME_PEROXISOMAL_PROTEIN_IMPORT	1.60805062167813e-09	1.48285239470462e-07	0.788186810800237	-0.625515902477958	-2.44827535864126	64	Gstk1;Phyh;Pex7;Scp2;Idh1;Acox3;Dhrs4;Hsd17b4;Acot8;Acaa1b;Hao2;Ube2d1;Pecr;Cat;Pipox;Pex12;Ide;Dao;Amacr;Crot;Decr2;Ube2d3;Acot4;Ephx2;Ubb;Ubc;Ddo;Paox;Pex2;Acox2;Hacl1;Ube2d2a;Acox1;Pex13;Zfand6;Slc27a2;Nudt19;Tysnd1;Crat;Pex26;Nudt7;Acot3;Ehhadh;Mlycd;Uba52;Nos2;Acot5;Rps27a;Gnpat
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	2.39668068059821e-09	2.06274317243486e-07	0.774939030136436	-0.761619738747942	-2.58040221686747	33	Dld;Idh3a;Nnt;Suclg2;Fh1;Suclg1;Sdhc;Sucla2;Mdh2;Sdhb;Acat1;Isca1;Sdhd;Idh3b;Idh3g;Sdha;Trap1;Idh2;Dlst;Sdhaf4;Mrps36;Isca2;Aco2
REACTOME_PROTEIN_LOCALIZATION	4.15460335171482e-09	3.3522455794149e-07	0.761460801445585	-0.544316225009853	-2.30142834891678	100	Gstk1;Phyh;Pex7;Scp2;Idh1;Prnp;Acox3;Ndufb8;Dhrs4;Hsd17b4;Otc;Slc25a17;Abcd3;Hscb;Acot8;Acaa1b;Cyb5a;Hao2;Ube2d1;Pecr;Cat;Pipox;Pex12;Ide;Coq2;Aldh3a2;Dao;Pitrm1;Atad1;Amacr;Serp1;Hspd1;Crot;Decr2;Ube2d3;Gdap1;Acot4;Ephx2;Ubb;Ubc;Ddo;Paox;Pex2;Acox2;Hacl1;Ube2d2a;Sec61g;Acox1;Pex13;Zfand6;Slc27a2;Vapa;Pxmp4;Nudt19;Tysnd1;Ldhd;Acbd5;Crat;Pex26;Nudt7;Acot3;Ehhadh;Mlycd;Uba52;Nos2;Acot5;Rps27a;Gnpat
REACTOME_RAC1_GTPASE_CYCLE	7.17078279340542e-09	5.44557681546259e-07	0.761460801445585	0.464243070679895	2.18333901122294	171	Nckap1l;Dock2;Cybb;Plekhg1;Ncf2;Wasf2;Vav1;Pik3r2;Dock6;Arhgef11;Sh3bp1;Nisch;Arap1;Abr;Arhgap23;Arhgef10;Arhgdia;Mcam;Arhgef25;Arhgef5;Arhgap9;Srgap2;Pkn1;Iqgap2;Dock10;Dock5;Plekhg2;Srgap1;Arhgap31;Arhgap1;Arhgap32;Prex2;Trio;Arhgap30;Cdc42ep1;Arhgap17;Arhgap4;Esyt1;Spata13;Farp1;Pld2;Wasf3;Baiap2l1;Dock4;Arhgap20;Arhgap35;Git2;Noxo1;Arap3;Cyfip1;Arhgef18;Cdc42bpa;Garre1;Git1;Abl2;Arhgap21;Epha2;Dock1;Arhgap26;Arhgef6;Noxa1;Ncf1;Fgd5;Emd;Dock8;Jag1;Tagap;Pik3r1;Vav2;Arhgap45
REACTOME_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL	8.19042889021821e-09	5.8743576095954e-07	0.747739663149885	-0.461712463331919	-2.13711835368865	170	Eri1;Rps27l;Wdr12;Mphosph10;Utp15;Pno1;Rpl31;Rpp40;Utp18;Emg1;Wdr3;Rpl36al;Rpp38;Bysl;Nop58;Pwp2;Las1l;Gm6525;Wdr75;Exosc6;C1d;Dcaf13;Ftsj3;Pes1;Nol11;Nop56;Utp11;Mphosph6;Exosc2;Rps2;Krr1;Ncl;Utp3;Gnl3;Ubb;Wdr36;Rrp36;Rpl22;Exosc1;Mtrex;Rpl6;Wdr43;Rpl35;Tsr1;Exosc3;Fbl;Rpp30;Dis3;Rpl11;Rplp0;Heatr1;Nob1;Snu13;Utp6;Ddx21;Rpl24;Rrp7a;Exosc5;Rpl38;Rpl37a;Rpl5;Rps13;Tex10;Rps3a1;Rpl36a;Rps26;Uba52;Riok3;Bop1;Fcf1;Nip7;Rps25;Nop14;Rpl14;Rps17;Ltv1;Wdr18;Rps23;Rps6;Rpl9;Rps24;Rpl27;Rrp9;Ebna1bp2;Rpsa;Riok2;Rpl23;Nol6;Rpl19;Rpl7;Rpl23a;Wdr46;Imp4;Rps8;Rps7;Bud23;Rps14;Rpl13a;Rps20;Bms1;Rcl1;Isg20l2;Utp4;Rps18;Ddx47;Rps4x;Rps19;Rpl13;Rps5
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	3.88099470612008e-08	2.63703377136896e-06	0.719512826338911	-0.437501703584015	-2.03241155413815	174	Gsto1;Akr1c18;Dhfr;Mthfd1;Mmut;Akr1c13;Nadk2;Idh1;Acp5;Pcca;Akr1c19;Nmnat3;Ttr;Mccc2;Shmt2;Bco2;Enpp1;Aldh1l2;Apoa2;Slc19a3;Pts;Coq8a;Akr1c20;Spr;Tpk1;Pccb;Shmt1;Mccc1;Slc2a1;Cyb5a;Apom;Akr1c21;Tcn2;Stard7;Mmachc;Slc46a1;Akr1b10;Akr1c12;Nmnat1;Rnls;Aldh1l1;Naprt;Bco1;Coasy;Aco1;Nudt12;Coq2;Slc19a2;Mthfs;Slc19a1;Pdss1;Coq9;Pcx;Slc25a16;Vkorc1l1;Nmrk1;Vnn1;Qprt;Slc23a1;Pdzd11;Mthfd2l;Bst1;Coq5;Ppcs;Coq7;Pnpo;Gsto2;Calm1;Rdh11;Mmadhc;Lpl;Gpc4;Slc25a42;Aasdhppt;Btd;Mthfd2;Slc25a19;Coq6;Lrp8;Gchfr;Gphn;Slc52a2;Slc25a51;Akr1c14;Coq8b;Slc5a8;Nadk;Pdss2;Coq4;Ttpa;Nfs1
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	5.87447247279972e-08	3.79197198119222e-06	0.719512826338911	-0.480297559705747	-2.14539262134668	131	Rps27l;Psmd6;Psma4;Rpl31;Psmd14;Rpl36al;Ube2d1;Psmd7;Gm6525;Psmc4;Psmc6;Psma5;Abce1;Eloc;Cul2;Psma3;Rps2;Ube2d3;Psmb7;Ubb;Nemf;Ubc;Psmd1;Psmc1;Psma6;Psmd13;Rpl22;Rbx1;Psma1;Ube2d2a;Psmc3;Rpl6;Pelo;Rpl35;Psmd12;Psmd11;Psmb6;Psmc2;Elob;Rpl11;Rplp0;Rpl24;Psmb1;Rpl38;Rpl37a;Rpl5;Psmc5;Rps13;Psmd8;Rps3a1;Rpl36a;Trip4;Rps26;Uba52;Rps27a;Rps25;Adrm1;Rpl14;Psma2;Rps17;Rps23;Rps6;Rpl9;Rps24;Rpl27;Rpsa;Klhdc10;Rpl23;Rpl19;Rpl7;Rpl23a;Rps8;Rps7;Rps14;Rpl13a;Rps20;Psmb4;Rps18;Rps4x;Rps19;Rpl13;Rps5
