gene	logFC	logCPM	PValue	FDR
Myo5b	-0.775886519025226	5.32087137931113	0.000886606461567149	0.0496724075809646
Atp6v1b1	-1.69841355887883	3.26608816255768	0.000901925995051766	0.0503183754718376
Cyp1b1	0.842942883420849	6.0114866222828	0.000922330856965292	0.051241460748055
Adamts4	2.1825936074424	1.58351672742929	0.000930970567337848	0.051358140405619
Fryl	-0.625429129924429	8.24322195430393	0.000932166880385162	0.051358140405619
S100a4	1.1168140167381	4.16260686072698	0.000938901278809438	0.0515154180993046
Snx31	-0.989438375967964	5.41932124999205	0.000952800331930355	0.0520628922114043
Gm32856	-1.20118187027278	2.48301538139328	0.000956909383021083	0.0520731261793194
Peli3	-1.00375958787221	3.99205415429809	0.000975307235760608	0.0528576713323647
Slfn2	0.866973899966382	5.21408804458571	0.000988762924398772	0.0533690817486459
Zdhhc23	-1.77246358398597	0.11613896926701	0.000994360124822201	0.0534539017708064
Pdpn	0.630189601683286	7.5125870525018	0.00100675951729467	0.0539022293170915
Mlkl	1.08118913133728	4.09239120933956	0.00101753497817497	0.0540979201167774
Proc	-1.2859880641477	3.32093870361636	0.0010185630388006	0.0540979201167774
Mt2	1.69857138734596	4.59986983839169	0.00106981339030042	0.0565935545673662
Gatm	-1.01285146511102	6.7833077590462	0.00108354073666768	0.0567283692691136
Loxl2	0.704477515007476	8.22909770461603	0.00108418794573565	0.0567283692691136
Mnd1	2.83866640330125	1.36981639211171	0.00108517892712418	0.0567283692691136
Gadd45b	1.03367115275797	6.7260352754295	0.00109820232894529	0.057184041269551
Sned1	-0.928852734291569	4.17853309810175	0.00110701805792557	0.0574179131763114
Cerk	0.76387728054273	7.21827563194681	0.00111561339759364	0.0576298878689258
Xylt1	-1.21700112252512	2.53130384468032	0.00111978543983905	0.0576298878689258
1700028J19Rik	-1.69374726492756	0.166064489605881	0.00112656234719044	0.0577548063551917
Klhl21	0.661549646149155	5.73498829838205	0.00113201615913544	0.0578111944653859
Gramd1b	-0.677626235522879	5.5724277506124	0.00114120616426058	0.0580102132085757
Cfl1	0.647798155505479	8.92294007276577	0.00114657657652752	0.0580102132085757
Timp1	1.85427257816406	1.53377465532352	0.0011526644309666	0.0580102132085757
Mpp5	-0.747463270616432	7.77618319380198	0.0011533887849875	0.0580102132085757
Pyroxd2	-0.851959685810965	4.39914291798544	0.00116155307661322	0.0582003839670576
Acvr2b	-0.640852711588743	5.89680800022333	0.00116901221936163	0.0582014354699838
Lrp8	1.57099853468084	1.48845368422268	0.00117034065902137	0.0582014354699838
Cdh16	-1.00219018956344	6.72093398560037	0.00118974334898885	0.0589455678652015
BC024386	-1.32247413924777	2.77334375892411	0.00120036505066722	0.0592507328727114
Rras2	0.781023962856155	7.28141571518214	0.0012389657523516	0.0599904945334275
Cldn4	-1.41034188231012	1.10793346699275	0.00124310274109406	0.0599904945334275
Tinagl1	0.66192017807227	9.07551739872744	0.001249155898765	0.0599904945334275
Scarb2	0.609468930446931	9.01532552836955	0.00125317461655713	0.0599904945334275
Adam15	0.718045662201235	7.63234973555553	0.00125796536893951	0.0599904945334275
Kng2	-1.46775385151887	4.71253718147222	0.00125845376256218	0.0599904945334275
