pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	4.12192805203489e-12	9.6752893003219e-11	0.887074988399873	0.470643839598129	2.1943140364644	248	Col5a3;Loxl1;Serpine1;Itga5;Actg1;Col4a2;Cd44;Actb;Adam15;Col4a1;Itgb1;Mmp10;Adamts4;Mmp2;Loxl2;Eln;Timp1;Mmp3;Emilin1;Gdf5;Capns1;Sdc2;Tgfb1;Mmp15;Itga9;F11r;Icam1;Actc1;Fbln5;Itga11;Capn5;Ltbp1;Sdc4;Mmp14;Mmp8;Timp2;Itgb2;Emilin2;Capn2;Fn1;Tgfb3;Itgav;Itgb3;Pecam1;Bcan;Itgam;Lum;Itga2;Acta2;Dcn;Itga3;Vcan;Ctsl;Itgal;Itgax;Dmp1;P4hb;Icam2;Mmp25;Efemp2;Htra1;Fga;Cma1;Bmp2;Sgcd;Col6a5;Sdc3;Ctss;Colgalt1;Ctsk;Col22a1;Nid2;Plod2;Col6a1;Mmp9;Adam10;Col18a1;Tgfb2
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	4.54964249613088e-12	1.04885508259017e-10	0.887074988399873	0.730050817710432	2.65290394196239	50	Psmd8;Psmd12;Psmd11;Psma1;Psmc2;Psmd2;Psma6;Psmb7;Dhh;Psmb4;Psmd13;Psmd1;Psmc5;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Psmb6;Psmb3;Psmc4;Psmd7;Psma5;Psmd6;Vcp;P4hb;Psmd14;Psmc6;Psmb5;Psmc1;Psma4;Psmd3;Ubc;Ubb;Uba52
REACTOME_DNA_REPLICATION	4.71185120060463e-12	1.06719296490887e-10	0.887074988399873	0.575138893010966	2.45487062200889	118	Rpa1;Psmd8;Psmd12;Psmd11;Psma1;Ube2s;Psmc2;Psmd2;Psma6;Ube2c;Psmb7;Psmb4;Psmd13;Psmd1;Psmc5;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Kpnb1;Pcna;Psmb6;Psmb3;Cdc26;Psmc4;Psmd7;Gins1;Psma5;Cdt1;Psmd6;Mcm6;Anapc4;Psmd14;Psmc6;Cdc16;Psmb5;Psmc1;Cdc7;Psma4;Psmd3;Mcm2;Anapc15;Ubc;Ubb;Uba52;Fzr1;Ccna2;Kpna1;Rfc3;Orc6;Orc2;Cdc6;Mcm3;Rps27a;Orc4;Pola2
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	4.86304301021005e-12	1.08244629761744e-10	0.887074988399873	0.682034877877092	2.58285571325501	63	Psmd8;Csnk1e;Psmd12;Psmd11;Psma1;Cdkn1a;Psmc2;Psmd2;Psma6;Psmb7;Psmb4;Psmd13;Trp53;Psmd1;Psmc5;Mdm2;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Psmb6;Psmb3;Psmc4;Psmd7;Chek1;Zfp385a;Psma5;Mapk11;Plk3;Psmd6;Psmd14;Psmc6;Psmb5;Psmc1;Psma4;Psmd3;Ubc;Ubb;Uba52;Ccna2
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	5.52660824968895e-12	1.20929682209295e-10	0.887074988399873	0.663266055337026	2.58229191612609	73	Psmd8;Psmd12;Psmd11;Aurkb;Psma1;Ube2s;Psmc2;Psmd2;Psma6;Ube2c;Psmb7;Psmb4;Psmd13;Psmd1;Psmc5;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Cdk1;Psmb6;Psmb3;Cdc26;Psmc4;Psmd7;Psma5;Psmd6;Anapc4;Ccnb1;Psmd14;Psmc6;Cdc16;Psmb5;Psmc1;Psma4;Psmd3;Anapc15;Ubc;Cdc20;Ubb;Uba52;Fzr1;Ccna2
REACTOME_DEGRADATION_OF_AXIN	5.69295323728178e-12	1.22493377155513e-10	0.887074988399873	0.771954197759939	2.67607133351111	41	Psmd8;Psmd12;Psmd11;Psma1;Psmc2;Psmd2;Psma6;Psmb7;Psmb4;Psmd13;Psmd1;Psmc5;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Psmb6;Psmb3;Psmc4;Psmd7;Psma5;Psmd6;Psmd14;Psmc6;Psmb5;Psmc1;Psma4;Psmd3;Ubc;Ubb;Uba52
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	6.28722074212103e-12	1.3306232750948e-10	0.887074988399873	0.71311926218133	2.62554795472854	53	Psmd8;Psmd12;Psmd11;Psma1;Psmc2;Psmd2;Psma6;Psmb7;Psmb4;Psmd13;Psmd1;Psmc5;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Psmb6;Psmb3;Psmc4;Psmd7;Cbfb;Psma5;Psmd6;Psmd14;Psmc6;Mnat1;Tcf12;Psmb5;Psmc1;Psma4;Psmd3;Ubc;Ubb;Uba52
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	7.61880116535942e-12	1.56697771406733e-10	0.875325132024659	0.67337961032061	2.58214850853571	67	Psmd8;Psmd12;Psmd11;Psma1;Tgfb1;Psmc2;Psmd2;Psma6;Psmb7;Psmb4;Psmd13;Smad3;Trp53;Psmd1;Psmc5;Mdm2;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Psmb6;Psmb3;Src;Psmc4;Psmd7;Cbfb;Psma5;Ccnd1;Psmd6;Psmd14;Psmc6;Psmb5;Psmc1;Psma4;Psmd3;Tead4;Kat2b;Mamld1;Ubc;Tead2;Smurf1;Ubb;Uba52
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	7.64675414300868e-12	1.56697771406733e-10	0.875325132024659	0.625352961035857	2.50889816745564	88	Psmd8;Psmd12;Nfkbie;Psmd11;Psma1;Rela;Nfkbia;Pik3ap1;Psmc2;Psmd2;Psma6;Cd22;Nfkb1;Nfkbib;Fkbp1a;Psmb7;Psmb4;Psmd13;Calm1;Psmd1;Psmc5;Psmb1;Syk;Bcl10;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Hras;Psmb6;Psmb3;Psmc4;Psmd7;Cd79a;Nck1;Psma5;Psmd6;Vav1;Psmd14;Psmc6;Ptpn6;Psmb5;Psmc1;Cd19;Psma4;Lyn;Psmd3
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	9.98326500565723e-12	2.01381173785992e-10	0.875325132024659	0.745271668765037	2.61497024329919	44	Psmd8;Psmd12;Psmd11;Psma1;Psmc2;Psmd2;Psma6;Psmb7;Psmb4;Psmd13;Psmd1;Psmc5;Psmb1;Psma2;Psma7;Psmc3;Psmb2;Adrm1;Psma3;Psmb6;Psmb3;Srxn1;Psmc4;Psmd7;Psma5;Psmd6;Psmd14;Psmc6;Prdx1;Psmb5;Psmc1;Psma4;Psmd3;Ubc;Ubb;Uba52;Nfe2l2;Rps27a
