gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
Nbr1	11173.3251955593	-0.0456666641212108	0.118629849937949	-0.384950871514188	0.700273814651693	0.972362862060613
Ncald	1749.49627601739	-0.323540866593646	0.176537225428771	-1.83270619444615	0.0668462756073978	0.586059871897863
Ncam1	2356.62434720442	-0.52881930901602	0.237646562844719	-2.22523440981369	0.0260655059985978	0.371612810291935
Ncam2	20.6550959052345	0.40532650041896	0.613960473923409	0.660183379279762	0.509136156917967	0.945234655228203
Ncapd2	394.909898752839	0.379206670081652	0.265526221103442	1.42813266616679	0.153253676762934	0.774621398778815
Ncapd3	1350.52901413754	-0.238684763351857	0.194715576589078	-1.2258123748136	0.220269289279462	0.837223177152851
Ncapg	19.4568359144804	-0.313438422398956	0.712224702021913	-0.440083616180603	0.659876547763831	0.966645537618862
Ncapg2	340.14339185922	0.231900288672426	0.248129398990361	0.934594165850674	0.349997486811672	0.901591620730288
Ncaph	104.803927464408	0.722654825386562	0.32662457604197	2.21249372641728	0.0269325692044021	0.377907111003529
Ncaph2	4440.74117960566	0.00679023180564106	0.0948399907176082	0.0715967152069783	0.942922854253488	0.998737477882243
Ncbp1	2331.81763083855	-0.0796867048996852	0.0844440968980163	-0.943662231309352	0.345342280140101	0.899866681858238
Ncbp2	2575.06722547333	-0.230830543766393	0.17748744271182	-1.30054577518019	0.193413978075755	0.817732080801339
Ncbp3	1915.36759329581	-0.151315960241515	0.134096993235661	-1.12840680905943	0.259148153477922	0.854859725375359
Nccrp1	57.2686772911786	-0.358610312869772	0.853596814974901	-0.420116741977671	0.674400172813898	0.968741858415736
Ncdn	1898.18008785561	-0.0131738600550651	0.137051457900215	-0.0961234579836199	0.92342252079379	0.995528630454814
Nceh1	2463.52088058595	0.170543605328098	0.213256895925127	0.799709686236711	0.423879019588338	0.927540009068685
Ncf1	79.7596175384221	-0.87960837559179	0.467527995050406	-1.88140257889147	0.0599171763301091	0.55772137119573
Ncf2	4124.2475617801	-0.29487034719123	0.149056979008602	-1.97823912139138	0.047901737296473	0.504027302326079
Ncf4	58.7119938700395	-0.859951063266796	0.655770606162488	-1.31135957480491	0.189736309722339	0.814470451957184
Nck1	3472.01254704816	-0.132308456425371	0.147466309378092	-0.897211417193211	0.36960611404895	0.908313065334918
Nck2	5655.91755305488	-0.135640291290375	0.130512417875899	-1.03929031043891	0.298669739861373	0.878060820499687
Nckap1	13070.253954478	-0.00312278872479484	0.121512933169222	-0.0256992292371543	0.979497238634746	1
Nckap1l	122.500623766903	-0.0498318023035851	0.458075789710702	-0.10878506007719	0.913372973818153	0.995128172971622
Nckap5	161.123317047707	-0.403761392813011	0.401114041026674	-1.00659999779504	0.314127035527628	0.885801185745858
Nckap5l	1585.33409222245	-0.0130838343640174	0.201765185581448	-0.0648468383002369	0.948295948332024	0.999763842407032
Nckipsd	878.60012628269	-0.137737159236502	0.177099335357275	-0.77773956044858	0.436722565131766	0.930256984662189
