gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1700037C18Rik	69.9009243638527	0.423226931945365	0.413599540085116	1.02327708550708	0.306176854823313	0.648087237032045
1700037H04Rik	803.336562639544	0.308720159008194	0.220192807269767	1.40204470271351	0.160901898121846	0.50669107048308
1700039E22Rik	4.83058272902802	-0.694608590902075	1.32576644104126	-0.523929833641381	0.600327343654716	NA
1700039M10Rik	0.924024254207208	0.609224305401057	4.54529932298877	0.134033924305003	0.893375748742867	NA
1700040D17Rik	16.9353237807683	-0.256440830824717	0.793810829133562	-0.323050305454538	0.746657144530769	NA
1700045H11Rik	1.39764710316129	-0.992953763552839	2.84793419317426	-0.348657551825701	0.727346415506438	NA
1700047A11Rik	4.25763054918525	-0.0715499120456407	1.28394057207615	-0.0557268097930292	0.955559441557348	NA
1700048M11Rik	29.1549711082906	-0.537472119537397	0.652599828203493	-0.823586057349992	0.410174800863159	0.723117517636813
1700048O20Rik	99.1774103143565	-0.115241006337219	0.491969722247004	-0.234244103094132	0.814795477960879	0.929337807705584
1700052K11Rik	376.93306013662	0.423158878818834	0.242573172687783	1.74445868902198	0.0810791389030492	0.377735244484033
1700054A03Rik	1.31163813913666	2.1418126863528	3.90789583337649	0.548073126223078	0.583641692361156	NA
1700055D16Rik	13.2208682048696	-2.43156843122976	1.12249364868126	-2.16622021343857	0.030294363225135	NA
1700055D18Rik	19.6648851420508	-0.081326771857303	0.927539505115266	-0.0876801164896975	0.930130923491662	NA
1700056E22Rik	31.9287231486196	0.863317860835147	0.573582659593805	1.50513242755024	0.132290033473181	0.467923679895666
1700057G04Rik	2.95972756754611	-1.01338031837569	1.55012860175951	-0.653739513757392	0.513279641371444	NA
1700057H21Rik	1.12188306707833	3.96966030566824	3.7418689635917	1.06087635464869	0.288746096359678	NA
1700060C20Rik	0.953121837447562	0.443317347918771	4.53933709005116	0.097661252981275	0.922201284066527	NA
1700061I17Rik	1.23730002899408	-1.76016313615563	3.99025026446922	-0.441115975062725	0.659129038901466	NA
1700061N14Rik	1.51774398538354	4.30946813639634	3.13968029799166	1.37258183234546	0.169882382999973	NA
1700063D05Rik	1.34077515473748	2.17733206784706	3.95062062536466	0.551136713524874	0.58153995957528	NA
1700065D16Rik	1.04441068696746	0.879600295059983	3.4291203256022	0.25650902025595	0.797557816229949	NA
1700065J11Rik	1.28663590458109	0.538244520647857	3.47425318890936	0.154923804162017	0.876881387206046	NA
1700066B17Rik	2.21310238702888	1.14496361388449	2.70500927882899	0.423275299957622	0.672094413306365	NA
1700066B19Rik	3.90220993310194	-0.240041122877095	1.2746678002876	-0.188316613021004	0.850628463026433	NA
1700066M21Rik	393.351145737607	-0.308772036652683	0.231825168301009	-1.33191766414147	0.182887245853034	0.536510609692172
1700066O22Rik	1.97949202510589	-2.02143229291713	3.08776009690622	-0.654659762894957	0.512686836981815	NA
