gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
Hmg20b	3928.31031177511	0.010765485720353	0.123404508865506	0.087237377461515	0.930482829676007	0.991871380492232
Kif21a	1001.14585784584	-0.0390053422642882	0.44790050541802	-0.087084836459126	0.930604078344122	0.991871380492232
Mir199a-1	5.43139122431686	-0.110617438368475	1.2707482926324	-0.0870490552769718	0.930632519590757	0.991871380492232
Mlx	1533.38797320619	0.0109884027497127	0.126391683127075	0.0869392864929635	0.930719771622213	0.991871380492232
Kif13a	7225.44860469103	-0.0151328583005884	0.174066262547524	-0.0869373425907668	0.930721316781351	0.991871380492232
Traf7	4648.77941927847	0.0122504367187685	0.14107796545876	0.0868345150777608	0.930803052166434	0.991871380492232
Lacc1	45.1098254340167	-0.0459395333571537	0.529571260017809	-0.0867485394800482	0.930871392885663	0.991871380492232
Spryd7	1168.19803149595	-0.017979986014364	0.207294894831318	-0.0867362702250569	0.930881145574879	0.991871380492232
Hacd4	501.227981464936	0.0243750858161077	0.281507637269301	0.0865876537224799	0.930999279941688	0.991871380492232
Rbpj	1572.0999496227	-0.00978615062754901	0.113123382972698	-0.0865086454310764	0.931062083777878	0.991871380492232
Gm15708	90.8373411918663	0.0307598519529643	0.35604601719744	0.086392911217167	0.931154081892263	0.991871380492232
Abhd12	1711.82442781346	0.0145858712169282	0.168882464144147	0.0863669966615283	0.931174681719799	0.991871380492232
1110058D11Rik	2.2944123611233	0.207760223333219	2.41065109341403	0.0861842777251448	0.931319928758601	0.991871380492232
AI314278	404.474342331479	-0.0798472379531383	0.928090227896183	-0.0860339173424311	0.93143945503365	0.991871380492232
Mef2c	4079.72603332099	0.0129817154015735	0.150952234033018	0.0859988292636594	0.931467347891798	0.991871380492232
Ccp110	1494.58259337924	0.0146419249390513	0.170452853004099	0.0859001458819768	0.931545795543889	0.991871380492232
Zbtb1	1212.25977368315	0.0133957331901983	0.156038813932448	0.0858487247666314	0.93158667265723	0.991871380492232
Cdca4	911.985735182625	0.0144693959464188	0.168609735988676	0.0858158982432105	0.93161276813109	0.991871380492232
Zfp791	126.423503727259	0.0330046078279836	0.384700327547351	0.0857930328222068	0.931630945061201	0.991871380492232
Ints2	1047.15073890299	-0.0171937660335846	0.200546046431153	-0.0857347543846359	0.931677273828701	0.991871380492232
Prorp	238.022674342896	0.0250384103942407	0.292197858738401	0.0856899174495908	0.931712917356706	0.991871380492232
Hdac1	4594.39639704143	0.0123712894868079	0.144415008857414	0.0856648459511747	0.931732848231371	0.991871380492232
Abca2	16567.5134284694	-0.0207211581313788	0.241968994250736	-0.0856355922606634	0.93175610384163	0.991871380492232
Pcm1	7276.15960893775	-0.0112270688388351	0.131138599309251	-0.0856122369612883	0.931774670489247	0.991871380492232
Mir425	11.7507931491477	0.0840852141174854	0.983354737465921	0.0855085259813471	0.931857117545825	0.991871380492232
Fbxw5	2713.58595824985	-0.0149531624919585	0.175124107068682	-0.0853860884275291	0.931954452596838	0.991871380492232
Gpr52	9.0937782665946	-0.087478907268848	1.02716929586326	-0.0851650332823938	0.932130188950362	0.991871380492232
Nipa2	1054.86092804959	0.0107908711204333	0.12671229621719	0.0851604101778517	0.932133864301813	0.991871380492232
Atp11c	4641.149700422	-0.0118981237372853	0.139774759584846	-0.085123550007345	0.932163168056289	0.991871380492232
Cdnf	103.413295746906	0.0250639791164716	0.294525262913029	0.0850995899929741	0.932182216264323	0.991871380492232
Ppef2	10.2818710621707	0.0742494674684348	0.872695017138478	0.0850806593486634	0.932197266151338	0.991871380492232
4933439K11Rik	16.4458432745497	-0.0624896624195549	0.734593870568559	-0.0850669532148279	0.932208162560812	0.991871380492232
Spata9	54.2680422627281	0.0317434953627843	0.374053422002086	0.0848635341788353	0.932369882677693	0.991871380492232
Prrt4	129.267983794106	0.0332413079311261	0.391894207679978	0.0848221465887832	0.932402786557307	0.991871380492232
Wfdc3	2.18704746107584	0.15260013525081	1.80424354638102	0.0845784570253265	0.932596526490404	0.991871380492232
Gm20275	2.70729674933492	0.200929951606337	2.37597895982993	0.0845672268161496	0.932605454913192	0.991871380492232
Trmt11	472.520723229328	0.0173585733052368	0.205448486706844	0.0844911227309545	0.932665960638986	0.991871380492232
Sowahb	136.197592804618	-0.0548161272130138	0.649044165248945	-0.0844566982463956	0.932693329579106	0.991871380492232
Lta4h	1841.61041459293	-0.00807834313027308	0.0956683439189381	-0.0844411306745106	0.932705706491868	0.991871380492232
Klf16	1230.19738199261	0.0182419209788847	0.216129809959893	0.0844026142542289	0.932736328830774	0.991871380492232
Asap3	290.456768954174	-0.0208415529475624	0.247001683446676	-0.0843781817870153	0.932755753825971	0.991871380492232
Alx4	17.5905018572846	-0.0610220174685497	0.723469398792451	-0.0843463698262873	0.932781045936065	0.991871380492232
Opn1mw	15.3318665531297	0.0713499712318096	0.847625002059737	0.0841763410215939	0.932916228544598	0.991871380492232
Gm30075	2.71428675232827	-0.131786080482309	1.56580492308825	-0.0841650696961575	0.932925189960346	0.991871380492232
Mir7025	3.30170577406119	0.133242698739781	1.58348275555236	0.0841453424564146	0.932940874382601	0.991871380492232
Alg13	336.877153706175	-0.016066764833346	0.1909594093623	-0.0841370681182992	0.932947453020437	0.991871380492232
Lca5	463.816799450578	0.0133388006169415	0.158564023500738	0.0841224908554331	0.932959042905198	0.991871380492232
Lrrc75b	91.5831006391938	0.0336886448084673	0.400646028910589	0.0840858073648486	0.932988208760887	0.991871380492232
Akr1c19	176.44686875723	0.0561231039923632	0.667702400561169	0.0840540695153929	0.933013442570026	0.991871380492232
Gm42372	5.32251486253694	-0.147756887101538	1.75851834667069	-0.0840235118281693	0.933037738131292	0.991871380492232
Asb3	672.201394378402	0.0175384274006831	0.208768486621944	0.0840089789626307	0.933049292827542	0.991871380492232
Rad1	559.443288012886	0.0134913902007189	0.160621767119682	0.0839947812967729	0.933060581029032	0.991871380492232
Mir6386	40.9228546040452	0.0365141478366704	0.434794254854102	0.0839802905144709	0.933072102293801	0.991871380492232
A330009N23Rik	169.000468061629	0.0256427266747567	0.305823717049095	0.0838480642449331	0.93317723279745	0.991871380492232
Pdcd10	2535.80047289831	-0.0182104318742739	0.217291153884054	-0.0838065956610041	0.933210203892282	0.991871380492232
Nit1	1098.1511122968	-0.0157119944735226	0.187506561266448	-0.0837943716070594	0.933219923089577	0.991871380492232
Kif11	61.2773829400582	0.0606613903241544	0.724463402544708	0.0837328567752059	0.9332688329387	0.991871380492232
Cand1	4669.23011918995	-0.0100576409832555	0.120170670991026	-0.0836946394682824	0.933299219277485	0.991871380492232
