pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KARAISKOS2018_PODOCYTE_EXCLUSIVE	0.00328780653529448	0.0197880077054468	0.431707695803346	-0.706721187263776	-1.87153619992782	12	Wt1;Pard3b;Enpep;Nphs2;Nphs1;Mafb;Synpo;Tcf21;Iqgap2;Ptpro
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE	0.00336210646618359	0.0201415081816739	0.431707695803346	-0.681312282572541	-1.85839543631585	13	Tstd1;Slc25a10;Mpst;Tst;Suox;Cth;Ethe1;Fmo1;Sqor
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	0.00339819323705229	0.0202638804089662	0.431707695803346	0.73764748664026	1.88844212742952	11	Epor;Pik3cb;Pik3cg;Irs2;Lyn;Jak2;Pik3r5
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE	0.00346656734644972	0.0205767804876419	0.431707695803346	-0.62653394088635	-1.89359012307657	18	Idh2;Sirt3;Acat1;Sdha;Sdhb;Sdhd;Aco2;Lyrm4;Nfs1;Fxn;Sdhc;Isca1;Sdhaf4;Iscu
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	0.00354085803112805	0.0208507691464725	0.431707695803346	0.367761666541112	1.58730538579318	118	Tubb6;Tuba1a;Mapre1;Nde1;Tuba8;Tubb4a;Cdk1;Sgo1;Ppp2r5b;Rcc2;Kntc1;Ccnb2;Nuf2;Dync1i1;Ppp2ca;Pafah1b1;Ska1;Tubb1;Clip1;Cenpf;Aurkb;Ccnb1;Ppp2r1b;Tuba1b;Nup98;Cenpt;Plk1;Ranbp2;Kif2c;Ndel1;Ppp2r5a;Sgo2a;Tubb2a;Stag1;Tubb4b;Taok1;Ndc80;Cdc20;Ppp2r5d;Kif2a;Ppp2r1a;Zwint;Mad1l1;Bub1b;Dync1h1;Tubb3;Tuba3b;Tubal3;Dync1i2
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	0.00354495302335699	0.0208507691464725	0.431707695803346	0.638862469808376	1.82006382432892	16	Tnfrsf12a;Map3k14;Ltb;Traf3;Birc2;Birc3;Tnfsf14;Traf2;Tnfsf13b;Lta;Tnfsf11;Cd40
REACTOME_CDC42_GTPASE_CYCLE	0.00357847936782198	0.0209527253482427	0.431707695803346	0.384188697068706	1.60713573685482	94	Arhgdia;Fgd2;Vav2;Arap1;Syde1;Arhgap30;Srgap3;Myo9b;Ktn1;Prex1;Gna13;Arhgap27;Arhgap1;Arhgap17;Prex2;Arhgef5;Dock11;Arhgap26;Plekhg2;Arhgap9;Arhgap31;Arhgap20;Arhgef25;Arhgef26;Arhgdib;Lbr;Def6;Dock7;Farp1;Cav1;Stard13;Cdc42;Arhgap22;Arhgef10
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	0.00361922106840439	0.0210958201014202	0.431707695803346	0.516801293547268	1.78214325023746	36	Actg1;Actb;Arpc1b;Ephb4;Actr3;Sdc2;Rock2;Ptk2;Arpc2;Src;Lyn;Rhoa;Arpc3;Arpc5;Arpc4;Actr2;Rac1
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.0036617022127325	0.0212297376216759	0.431707695803346	0.487816106839624	1.76115092473519	44	Psmd11;Nfkb2;Psmd2;Relb;Ube2m;Map3k14;Adrm1;Psmd12;Psmd8;Psmd1;Psma7;Psma1;Cul1;Psmd13;Psmc5;Uba3;Fbxw11;Psmc3;Psmc1;Psma6;Psmc2;Psmb2;Psmc6;Psmd3;Psma3
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	0.00367500867639521	0.0212297376216759	0.431707695803346	0.552946908296151	1.84232823514877	30	Grap2;Shc1;Syk;Vav2;Vav1;Fos;Lcp2;Lyn;Fcer1g;Map2k4;Mapk3;Plcg1;Rac1;Jun;Kras
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	0.00373254305880453	0.0214662698581914	0.431707695803346	0.625408815526043	1.8780829210834	20	Il2rg;Shc1;Il2ra;Pik3cb;Csf2rb;Pik3r3;Il2rb;Jak2;Inppl1;Inpp5d;Il5
REACTOME_MAP2K_AND_MAPK_ACTIVATION	0.00376691685969867	0.0215383965552454	0.431707695803346	0.505057008431595	1.78316314896244	39	Actg1;Actb;Itgb3;Fn1;Tln1;Iqgap1;Apbb1ip;Src;Rap1b;Mapk3;Map2k1;Csk;Vwf;Fga;Ywhab;Kras;Vcl;Rap1a;Mark3;Fgg
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM	0.0037783740479449	0.0215383965552454	0.431707695803346	-0.72673116169573	-1.87507922657058	11	Mccc2;Mccc1;Pcca;Pccb;Pcx;Slc5a6;Btd
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.00391121787770588	0.0221978769024185	0.407017918923954	0.513580047048763	1.79196032545915	37	Itgb1;Itgb3;Tgfb1;Smad3;Ltbp1;Tgfb3;Itgav;Ube2m;Tgfb2;Itga8;Fbn1;Smad2;Ltbp2;Smurf2;Furin;Tgfbr2;Smad7;Stub1;Fkbp1a
