gene	logFC	logCPM	PValue	FDR
Ccrl2	-0.743395579326701	6.0917594615228	0.000107539160556307	0.00188941319838333
Raver2	-0.698906600767754	6.39664486586449	0.000107893670960932	0.00189313431917562
S100a10	0.71865601336573	7.31372234416451	0.000109276350177249	0.00191486233170569
Mlkl	1.04013474955727	3.98198635420981	0.000109933931745578	0.00192384380554762
Atf5	0.650606453840686	5.44996258829792	0.000110996627580465	0.0019398817718773
Rsad2	0.727566403796548	5.17843200125808	0.000114028245120152	0.00199024298884055
Xylt1	-1.32966573777369	2.70383142543206	0.000115111941057363	0.00200651760594733
H3f3b	0.620151313849686	8.9665612160968	0.000120697738042542	0.00210112269702666
1700025G04Rik	-0.644671693085633	6.74338038373852	0.000127237844339612	0.00221185738734337
Cyp8b1	-1.43007618276237	1.40970185569659	0.000127392313903531	0.00221185738734337
Asic2	-1.30295642496546	3.407794799744	0.000129706773197053	0.00224909849210315
Tspan13	-0.688086934336703	7.37007300923567	0.000133056338113037	0.0023041675262003
Pdia4	-0.731350150796794	7.68442418517523	0.000135964603311511	0.00235146083823623
Fpgs	0.662372713550044	5.28275580072748	0.00013956531005673	0.00241059093476891
D330041H03Rik	-1.29964768396853	2.14582669003939	0.000142853907711001	0.00246418346656233
H1f4	-1.78540371064639	1.76330895035718	0.000145474435403008	0.00250612777353364
Esam	0.712421989620427	7.9648347779734	0.000145974958878355	0.00251148875424303
Arntl	1.84526211031244	2.07330482253924	0.0001478591714846	0.0025406112820508
Pogk	-0.579732410663085	6.3427261532518	0.000148207670957852	0.00254330498739444
Dock10	-0.73174562113508	6.67821995854111	0.000148441689172018	0.00254402972463413
Paxx	-0.90302495371322	6.22015459408601	0.000148806772531495	0.00254699591952295
Znrf1	0.588959023739584	6.63562839486713	0.000150740359645901	0.00257355415753472
Prr13	0.606606726369507	6.1891725171613	0.000150746444056123	0.00257355415753472
Hipk2	-0.733548711891129	6.81654719405304	0.000151454362363387	0.00258231634543744
Fga	2.87215707142924	-0.248733312462619	0.000153027037266149	0.0026057813213549
Mreg	1.57169978888865	1.31712878126855	0.000153301346548361	0.00260710559226155
Slc45a4	-0.694078829821752	5.34049814782248	0.000154269697679527	0.00261699089552795
Stat3	0.603232197431585	7.73795463081743	0.00015427718660406	0.00261699089552795
Pdlim1	1.15703450436571	2.87661377046298	0.000155282482518247	0.00263067960485894
Gm14403	-0.929652163602413	4.28388168750828	0.000156421552890106	0.00264659681006027
Mib2	-0.607045853858689	7.0677014251156	0.000159451870080542	0.0026944319192591
Naa20	0.66059947273705	5.81369407054058	0.000161113424119541	0.00271904525565613
Alad	-0.706386607128964	8.4191724520371	0.000161967502892989	0.00272998592868552
Abhd4	0.619107495793778	6.52962402153381	0.000164304591676699	0.00276586346267946
Ifit3b	0.705134358284932	5.06875622019265	0.000164683930220793	0.00276873553153209
Sh2d4a	-0.701704975374217	6.4499982627185	0.000168805049911157	0.00283442909755885
Cacna1g	-0.609616103588841	5.81715358507709	0.000171455206770775	0.00287528864451875
Myo5b	-0.709835369510898	5.33177718309951	0.000172554632994335	0.00289007223064376
Foxd2	-0.657973179778284	6.12928594821877	0.000172912072882033	0.00289240686857524
Slc41a2	0.750196230631444	5.68407706829044	0.000173904354406588	0.0029053416387952
Fbxo4	-0.743877366918242	4.72824121033529	0.000178749619328019	0.00298021309888286
Ltbp4	-0.733088166953442	8.35885089178114	0.000178835252673257	0.00298021309888286
Glipr2	0.987812595190622	3.33622200184503	0.000179396427829377	0.00298581382077376
Ogt	-0.621106015780069	7.73189588609957	0.000180067773949513	0.00299323185644147
Lsp1	-0.624599801480076	6.16399912333712	0.000180981209505496	0.00300465049322955
Zfr2	-1.13272130394283	2.96504121380409	0.000182790533431822	0.00303089553246639
Ifi35	0.644085637974355	5.5475974503925	0.000183726333609939	0.00304260900790991
Zmym6	-0.680176526732458	5.21402147325753	0.000185253287648413	0.00306407089857381
Celf4	1.6874570819665	0.344534374724719	0.000187690547133339	0.00309525809686981
P2rx2	-1.59897025194299	0.58715303595449	0.00018792951970149	0.00309525809686981
Aebp1	-0.702717410628593	7.52211475708975	0.000188036779263862	0.00309525809686981
Tspo	0.634899210508991	6.54984582263172	0.000188072222094012	0.00309525809686981
Dnaja4	-1.08199596356108	5.55437751419623	0.000190017324691669	0.00312322340871472
Prss53	-1.4566030425562	1.82292142289214	0.000190242330511986	0.00312322340871472
Ccdc85c	-0.671325762383209	5.25132529612951	0.000190746147550655	0.00312762379142081
Sncaip	-0.64304710849224	6.88004107362713	0.000192023578571484	0.00314468243179103
Wsb1	0.690387472937587	6.67461720330123	0.000195990011031166	0.0032056812531793
Nop58	0.742634039666877	5.17293336840047	0.000197995983206238	0.00323450334634329
Esr2	-1.49423578434128	0.960080668661628	0.000199121368518969	0.00324888678155488
Lbh	0.638588654893109	8.37516320536553	0.00020114112811671	0.00327780966150879
Cracdl	-1.21579448802846	2.53344972065856	0.000206127212957171	0.00335494169310045
Gaa	-0.693234607901415	6.35037885914559	0.000207045220136039	0.00336575348664774
Csrnp1	0.910581979658086	6.76367171665966	0.00020792140056674	0.00337585970442815
Trim65	-1.02948563563728	4.89636102473033	0.000211126682586482	0.00342371081235902
Mgst1	1.28388182606919	2.81743566855471	0.000213073614219811	0.00345106409356019
Lgals9	0.648700177060596	7.06960372374278	0.000220175342157412	0.00356173891916837
Dnmt3a	-0.606275667944703	7.30611083433093	0.000222410220948697	0.00359350984273382
Arvcf	-0.576730193909889	8.80689919494243	0.000225539858665231	0.0036367659298426
Sla	-1.38896518047981	3.05450338379109	0.000225635760291026	0.0036367659298426
Lpin3	2.0477955662573	1.30398470372517	0.000226605649422137	0.00364796594609788
Cfl1	0.601236725538275	8.85430820094768	0.000227034288016023	0.00365043615822126
Ldlr	0.864951630907105	5.75969971276955	0.000229920944967421	0.00369237449757003
Ehd3	-0.786973781942113	11.0257802655038	0.000230326036464423	0.00369440734425703
Gbp10	1.72354552365804	1.42601062233494	0.000231009940147698	0.00370090200007152
Nlk	-0.581772013436384	6.52062832586164	0.000231833113100618	0.00370960946354608
Ackr2	-0.707083579315799	5.57816472414758	0.000232634278753633	0.00371794422610475
Mllt6	-0.583692886361428	8.61859534260834	0.000237061206847644	0.00378413587103971
Clec12b	1.539559222486	1.54693581221059	0.000241561134361594	0.00385133226839729
Trp53	0.717515125420979	5.78876676907612	0.000243427669144285	0.00387643221032285
Eno1	0.568095183824142	7.34675658375174	0.000243851920846178	0.00387853205038914
Pkdcc	-0.748183593247561	6.63343244772304	0.000245926452829289	0.00390684358895871
Itpripl1	0.708140806751821	4.96447517758886	0.000247053465011581	0.00392005288681653
Rasd1	1.55299157257506	5.06804659189116	0.000247464018171152	0.00392187598690601
Cblb	-0.570542367702704	6.86862794038055	0.000250237218135887	0.00396109391237774
Qrfpr	2.54089243734694	-0.549231520966596	0.000251105233919838	0.00397009645762414
Gm12250	3.05473377054486	2.17832165503411	0.000251931609205766	0.00397841999537439
Cib2	1.39611897938641	1.47834548650647	0.000253409110122311	0.00399699387131088
Speg	-0.614285450881187	8.1917079802856	0.000253814113835943	0.00399862733970758
Gem	1.17262056021986	4.1207946222195	0.000257819057319412	0.00405690367181732
Fas	0.789967582945803	6.10057716362606	0.000264098714069116	0.00415079317787539
Ahsa1	-1.18566805638671	6.74467129993336	0.000265615031411847	0.00416968448719307
Inmt	-1.28332275558014	5.84506828815778	0.000266074405572265	0.0041719586169221
Kntc1	1.76631415187644	0.691482815465439	0.000267085793519189	0.00418287255139557
Steap3	-0.789847242628351	6.17818043756374	0.000269639735231247	0.00421789043377652
Olfm2	-1.58397234229003	0.655066402821744	0.000270581730933632	0.00422764035433996
Man2a1	0.729178425343047	9.15468522704287	0.000271994412696425	0.00424283582511842
Phc2	0.594042264799337	7.84649526901559	0.00027219399074073	0.00424283582511842
Tet3	-0.612799405243595	7.34191693431595	0.000274817545318995	0.00427870274490195
Prkce	-0.625795430306676	7.24441756326164	0.00027775302335991	0.00431561957862576
Prr15	-0.942472939794809	4.50483286970202	0.000277839360734745	0.00431561957862576
Snhg1	0.91370532450343	4.19918942037534	0.000280025826232443	0.00434449425143083
Col13a1	1.57532943305338	3.74729753166946	0.000282134216414827	0.00437209156628818
Slc10a6	1.89264781309568	2.35964581917024	0.000284090628860945	0.0043972721024976
Ier2	0.726768165500176	8.24296034806998	0.000290208507588079	0.00448673176358493
Cavin1	0.605078592425606	8.74625212005872	0.000296091671439519	0.00456819396534577
Card10	-0.566803491177114	7.9198586420855	0.00029616636337711	0.00456819396534577
Mmp2	0.817850355097723	7.08499017174652	0.000296524961550953	0.00456841302552078
Sned1	-0.946626777403294	4.25768079207128	0.000297366606186789	0.00457606500123869
Slc25a37	-0.581066055535944	6.157997778141	0.00030105312963459	0.00462742730544941
D230017M19Rik	-1.62342592801554	0.743667937899307	0.000305325914793119	0.00468767159691055
Nos1ap	-0.861267719444632	4.12317220449776	0.000309995023301658	0.00475385431687456
Vmp1	0.646904325553639	5.75838955001261	0.000310423567719571	0.00475492912909943
Gne	0.596356246761299	6.09835960309748	0.000312795390710361	0.00478573339996878
Rab3il1	-0.813845628824655	4.22189600354488	0.00031349544110044	0.00479091823294625
Ddx60	1.05972962981615	3.87332041243851	0.000318068971387563	0.00484538273703501
Tpm3	0.564920264032816	7.02293252424024	0.00031807000441915	0.00484538273703501
Calr3	0.991818114427783	3.45587846763223	0.000318155172556162	0.00484538273703501
Picalm	0.623903817567057	9.02075180948231	0.000318676187523898	0.00484775186640425
Fras1	-0.69404318769409	4.92583009267721	0.000320297736376543	0.0048668378843469
Pik3r3	0.570607584582259	6.41920444612995	0.000321439046643175	0.0048785914802308
Cyp27a1	-0.608472000930076	5.9012671438335	0.000322887998592489	0.00489498205866213
Ankrd6	-0.815018305586786	4.1070673478382	0.000325500047319263	0.00492894763434935
Rhpn2	-0.652835171646081	5.50238752389392	0.000331802167697299	0.00501864966306119
Car3	-2.03699334365635	1.62835603364167	0.000335063436396635	0.00506220556241614
H2aw	-0.862759942498454	4.62369604701116	0.000336875695008382	0.00508379532910829
Zfp467	-0.641437122277613	6.02149492742663	0.000340687874035884	0.00513423100200784
Ly6i	1.38302932519088	0.899695559669142	0.000340991896929432	0.00513423100200784
Cbfa2t3	-0.680456192127282	7.63699073713331	0.000343199203919062	0.00516160707481446
Thoc2l	-0.63185305799522	5.27358609367264	0.000347423700019502	0.00521922466677089
Cstb	0.648620218212054	5.22677302286821	0.000348210349657467	0.00522512476041437
AI597479	-0.592972054663579	5.8059989834233	0.000353496960732999	0.00529846009505449
Arpc1b	0.581252335248944	7.60951961741591	0.000354622310834424	0.00530361519313974
Mapk6	0.658392571039932	5.42395243141154	0.000354640533457591	0.00530361519313974
Slc3a2	0.593932735118026	7.59388674206172	0.000355741891689768	0.00530816733808753
Casz1	-0.578211471311913	6.0182662613741	0.000355745251681856	0.00530816733808753
Prr7	1.56020690688857	1.3741316162924	0.000356481675358916	0.00531317912768092
Gbp6	1.51210740483434	2.64515063361687	0.000359481240134453	0.00535187278381989
Hnrnpa1	0.700282613055423	7.55989979522857	0.00036370180852765	0.00540863732076152
Cyp4a10	2.74644271284207	4.31173283638396	0.000368450531638439	0.00547312015922049
Csrp1	0.591798352507546	8.79004822559924	0.000369792183787311	0.00548690527733633
Wnt9a	1.251962033888	2.29042303028807	0.000371251746383824	0.00549995646283426
Mmp14	0.638501374380166	7.34861575076537	0.000371501017014662	0.00549995646283426
9230114K14Rik	1.31583397669064	2.41009114068488	0.00037512364897389	0.00554739710550575
Fn3k	-1.43429686314871	2.04678532198316	0.000375761395654007	0.00555064021531225
Gbp9	0.816417824967114	6.07278512648703	0.000383179956888782	0.00565392895231334
Ddr1	0.582343194095062	6.72552621404051	0.000389423177426841	0.00573966494285227
Cd68	1.20112790006256	2.2769908533699	0.000398282343635632	0.00586372396040695
Dkk3	-0.677917406643934	5.25302399423333	0.000402300340456217	0.00590403962536328
Fbxo3	-0.581477892996317	6.82636304323377	0.000402302697624608	0.00590403962536328
Lamb1	-0.756803396801185	7.73126798307163	0.000402602980149381	0.00590403962536328
Ugcg	0.669549243915363	5.52648614970197	0.000402801044926782	0.00590403962536328
Stip1	-1.47780396860806	7.71169678535427	0.000406327789536456	0.00594915908189965
Tgif1	1.04122176165849	3.9529340356797	0.000407473238079323	0.00595935226364082
Tmem33	-0.718715674038624	6.74021660971844	0.0004117201064274	0.00601483173101262
Gdf10	-0.906286123856182	6.88436382472823	0.000421432393814691	0.00614994576892396
Slfn4	1.28361467311498	2.553231606633	0.000427566446554329	0.0062326032016958
Nectin2	0.545263291503157	6.7509230802486	0.000432951487353345	0.00630417286470046
Psma6	0.57099240063621	6.66789460260832	0.000434762434033637	0.00632360053449143
Per2	-0.808760600596006	7.77912772271832	0.000435939996325925	0.00633378318867842
Rpl36al	0.579621670171862	5.80229289175996	0.000438762648672548	0.00636781896569076
Nfkbiz	0.772279507168861	4.87916306078519	0.000443521104067611	0.00642984420268509
9530026P05Rik	-1.10963653848577	2.48246278780623	0.000448682894633976	0.00649757488790359
Syt15	-1.28332728259164	3.46445825135568	0.000449393199035447	0.00650076421505475
Zfp106	-0.566437723573442	8.21054292124447	0.000450359782350211	0.00650764979616072
Nos3	0.632666689847186	6.85195686706156	0.000451223865760458	0.00651304089152609
Erfe	1.517683829563	0.298803890897051	0.000452496549850224	0.00651806231801013
Egr1	0.746524451402926	9.5090987287821	0.000452554496410654	0.00651806231801013
Ifi30	0.736215646365669	5.54552552772945	0.000455822828243184	0.00655801498551609
Acvr1b	-0.541685346349724	6.16865861596536	0.000456447087418044	0.00655988148927449
Ndufs2	0.590126572070886	7.47427806826038	0.000458828821916195	0.00658697437523629
Abca2	-0.712800008410245	8.47581764285335	0.000460364288188051	0.00660187273817784
Foxo4	-0.532036619595933	6.30712382693288	0.000467082530388707	0.00669098246825724
Eif4a1	0.586240588255635	8.29366335756781	0.000468055489487336	0.00669768723629936
Gdf5	1.24198239188116	2.89307876285981	0.000469186546328772	0.00670663743216719
Itga6	-0.567646878083534	6.48535046932614	0.00047184677127631	0.00673740303657724
Sod3	-0.796066912629404	5.95609201847773	0.000474196405947663	0.00676367239236102
Dhh	0.836850455364267	3.96672828133996	0.000476545452102137	0.00678987693032744
Plekhg1	-0.557478203214018	7.67706381250271	0.000487270799341952	0.00693524372668562
Socs1	1.19685004192371	2.420163098947	0.000487824227452236	0.00693567886082949
Sh3pxd2a	-0.595962732730819	8.7263905781581	0.000500990339877026	0.00711524288915284
Cryab	0.592181750800326	7.74686476516204	0.000511911635073387	0.00725094131756984
H2bc6	-1.09963045585965	2.90884824455621	0.000511936088661358	0.00725094131756984
Hcfc1r1	0.587770337057911	5.5109407477887	0.000512184848440478	0.00725094131756984
Itm2b	-0.579849853227608	10.973628135278	0.000513483577447737	0.00726157745719002
Tbrg1	0.559376173440256	6.10019460058677	0.000514701309187592	0.00727104671605262
Wt1os	-0.795917625228676	4.32231149904444	0.000524792366665826	0.00740571355725763
Fstl3	1.62387970963615	1.60024191829149	0.000526347838673474	0.00741977054198049
Tmem151b	1.3723907362762	1.07783325589848	0.00052831495783186	0.00743622920443482
Hspd1	-0.952378051283494	7.58921247074654	0.000528636572919867	0.00743622920443482
Robo3	1.57442278278399	0.447756756895293	0.000529520682907173	0.00744077527411403
Rela	0.564546102865701	6.97325000585997	0.000534477296494506	0.0075024776063488
Msi2	-0.566501035381575	6.9171410206221	0.000535606753867407	0.00751038434466295
Fuca1	0.540100883696779	6.45440307321216	0.000539367666708822	0.00755513421213571
Slc25a25	0.878333562742322	5.91076986998744	0.000540981332773488	0.0075697440709286
Tmem221	3.0839750450849	1.57088729679204	0.000546816056430366	0.00764332454009358
Bloc1s2	0.825399680505877	4.20349587777388	0.000547498072522872	0.00764480203370095
Shisa3	-0.637727864354684	8.77115090464633	0.000551655519894518	0.00769475338738253
Phactr2	-0.581431500378426	7.92703746413445	0.000552819621935454	0.00770289105564475
Pfkp	0.726626624644033	4.71117666570094	0.000553445974155002	0.0077035265972362
Dyrk3	1.815211466634	0.156861085963747	0.00055418562985407	0.00770573624739438
Arl5a	-0.560609556757192	7.0790412626624	0.000556909680947932	0.00773550462594169
Plxna3	-0.748718999457191	4.97046503866872	0.000560229472907569	0.00777347694363902
Col4a5	0.56559732990415	8.091011939416	0.000562341017719185	0.00779462236159351
Slc7a5	1.23203436013178	2.03037010679678	0.000566445976801695	0.00784332555561012
Psme1	0.673642292346317	6.69355330367914	0.00057225289233397	0.00791546883921806
Zmym1	-0.845281627451016	4.44748498501397	0.000576028605180679	0.00795939525804345
Plk3	0.796053841467063	5.22757869843184	0.000578321932849684	0.0079827684071291
Lrp6	-0.567297799177326	8.16543001512816	0.000585252417350938	0.00807003463218315
Pfn1	0.579510628414626	8.32167446923334	0.000587784839285385	0.00809653779140253
Slc17a9	-1.17914154237848	2.85220163411495	0.000589794704549411	0.00811579538988376
Mast4	-0.546493139888213	6.86912658024275	0.000591689248054544	0.00813342785020054
Mrps18b	0.876650929987255	3.49749032747683	0.000592304769276823	0.0081334604186926
Eno1b	0.640797284634507	5.04919445989244	0.000595071981718487	0.00816300913908555
Lasp1	0.531988294794493	8.32657205116058	0.000596578452700707	0.00817522022218479
Lrrfip1	-0.548668054165358	8.70252659033075	0.000598341047770649	0.00819091227933711
Nr4a3	1.35348735063088	3.93353000623835	0.000603003614095436	0.00824622983605769
Vps13b	-0.533461886312358	6.48397519983925	0.000604134780718412	0.00825319038746625
Cdv3	0.525480754844005	6.5962119872348	0.000611526485921947	0.00834435304225744
Zfp36l2	0.571804856460574	7.46401275530491	0.000612066001516509	0.00834435304225744
Cobl	-0.85154635312843	4.1203684549299	0.00061940068878605	0.0084356777584671
Cd200r1	1.75919210753975	-0.0323458119078342	0.000630879969575819	0.00857972008718046
Abca4	1.39124409607261	1.81776338963355	0.000631270773093715	0.00857972008718046
Ak1	0.599692976489041	7.18672281185534	0.00063282165022181	0.00859199507696244
Aldh1b1	1.53864951770392	0.162222910806707	0.000633605627750328	0.00859384320256452
Sec31b	-1.00253881166177	2.96125330743208	0.00063957405008147	0.00866230349197604
Fyn	-0.539778717838051	7.3787869708286	0.000639959097032531	0.00866230349197604
Frmd8	0.547378832546668	6.44775839055393	0.000644121674249962	0.00870975943825254
Mxi1	-0.648282359288667	5.26765665113929	0.000647346403874093	0.00874445015009149
Arsi	-1.71023986599959	0.791381860954386	0.000648798275944057	0.00875514662298872
Hoxd4	-0.577235066760813	5.61765144546887	0.000664794810876334	0.00896189346166115
Arhgef16	-0.590437029136571	7.23115827657216	0.000670112877660693	0.00902441352504477
Gdpd5	0.564280737742507	5.70565398718121	0.000688332699773441	0.00926037856236784
Akr1b8	1.24997678208736	2.30125144010364	0.000691089875180612	0.00928805186856212
Cdc34	0.591255936983973	5.50461595951756	0.000693961309864341	0.0093172032139175
Atp6v1d	0.597413391815595	5.70025164908209	0.000696803189524085	0.00934589920023962
Fbln7	-0.997165823976309	3.132446310377	0.000698204981223832	0.00935154300541386
Timm17a	0.589013283786876	5.31685571634213	0.000698633932782898	0.00935154300541386
Slc25a24	0.630199658230239	5.97339784240416	0.00071005853460138	0.00949488554585414
Txn1	0.572848380830492	7.02696153659509	0.000711574217061355	0.00950557098622243
Phf21a	-0.537827951013954	6.26440494682465	0.000712447756654953	0.00950766548493757
Zfp385a	0.873632557634016	3.84924734144409	0.000714088493106611	0.00951107277949868
St8sia2	1.13668711899282	2.31744824875056	0.000714137089210757	0.00951107277949868
Lpl	-0.688678646493601	7.03421974036994	0.000723768911774114	0.00962968366568067
Rusc2	0.558323570536049	8.21691871757093	0.000730187806565874	0.00970535195801234
Dusp14	1.126889873348	2.78869252042758	0.000732573206858498	0.00972731089987785
Chd9	-0.543203715206619	6.66610428017413	0.000739456578864668	0.00980889151863982
Tcaim	-0.645521896258146	4.825759712519	0.000743892058386693	0.0098534320434144
Fkbp14	0.82839174393679	5.30582057258139	0.000744299955333678	0.0098534320434144
Arhgef18	-0.533373467198426	8.72453311615256	0.00075148913500434	0.00993868731389089
Fam107b	0.675796569453734	6.59677009975698	0.000753015400165375	0.00994895346931643
Klc4	-0.536300095636821	6.06530391104097	0.000754389558370279	0.0099571915341112
Ifngr1	0.63046762280881	6.80373396312008	0.000756788214643195	0.00997892213443538
Aak1	-0.587035138477337	7.2866241577833	0.000760295407532612	0.0100152120962464
Esm1	-1.27113846378663	3.29300400261801	0.000763620729993848	0.0100490366898496
Lmcd1	0.606257971393523	7.48109336840279	0.000765811044599125	0.0100547977335752
C130083M11Rik	1.13026235890795	2.56400888068903	0.000766162548642321	0.0100547977335752
Sertad1	0.639105711156376	6.28263323733178	0.000766332492170714	0.0100547977335752
Ackr4	-1.43780507195117	2.20496476832803	0.000775277667327152	0.0101621129022675
Sdf2l1	-0.805254747207263	5.00879376393027	0.000776412448375231	0.0101669408960488
Acot1	1.62438557006596	3.68791954844067	0.000779935326975443	0.0102030001107784
Arhgap22	1.43959202824846	0.878263399686208	0.00078557210991126	0.0102666148157368
B3galt2	-0.74048112407865	5.0469888828533	0.000789224403949448	0.010304194604714
Klf9	0.668054098929821	8.39107734226573	0.000793177262469057	0.0103366373424573
Mical2	0.580726757426138	5.33853420579958	0.000793267758358202	0.0103366373424573
Elmo1	-0.743533661583439	4.27461273785746	0.000795071218150813	0.0103499702735726
Parp9	0.571887391346998	5.53064586531717	0.00079847127095028	0.0103840405972112
Prxl2a	-0.655783522060776	5.94946577217906	0.000803299947008481	0.0104348398928609
Tbc1d4	-0.558057317245802	6.03432653697294	0.000803950725254718	0.0104348398928609
Lonrf1	-1.00166053663065	4.37225372693911	0.000806828090409296	0.0104619497744666
Rab32	1.02518220941189	2.70535601336713	0.000811774887215914	0.0105158143348819
Fndc5	-0.976454544923738	4.14292181579021	0.000812637519008761	0.0105167187216109
Ptgir	0.796904779093287	3.88282975554199	0.00081400537336408	0.0105241532920804
Gpam	-0.597618786761451	5.76313852900294	0.000825039184029878	0.0106564213983995
Dnajb13	1.54609044790109	1.97665236762229	0.000827980451287068	0.0106840084497305
Spink8	1.2444434395671	3.47706595606233	0.000829756129485112	0.0106923973335137
Spn	0.874262492811004	4.62049508044212	0.000830357380851856	0.0106923973335137
Psmd13	0.544518339682245	6.43219619267052	0.000831048748650782	0.0106923973335137
Slc22a17	-0.675769174586216	5.16417084234753	0.00083917437398144	0.0107864806888215
Prdm1	-1.2367040930422	4.76822509814078	0.000841567407161123	0.0107892078412862
Gm51263	0.98138463434211	3.08855416369192	0.000841986665796492	0.0107892078412862
Tbc1d1	-0.529668911967518	7.64241790161641	0.00084295027290073	0.0107892078412862
Gpc1	-0.580242708777743	7.22965855277889	0.000843193695838935	0.0107892078412862
Apcdd1	-0.787505251819556	5.33939370681836	0.00084345333821438	0.0107892078412862
Samd5	-1.23275468222033	1.80048573765628	0.000844751711343945	0.0107954060221362
Tef	-0.678644573100279	8.77776165073311	0.000846465564709677	0.0108040114436017
Col4a4	-0.525374487773697	9.37374866235343	0.000847054044579403	0.0108040114436017
Lpin2	-0.582939205380858	8.3692292884581	0.000854342542746613	0.0108865070408586
Apln	1.45684966037829	2.0074771341904	0.00085955037254913	0.0109371787121207
Emd	0.568846465294873	5.5940459771498	0.000859968141480734	0.0109371787121207
Ift172	-0.552522471548522	6.18063109317345	0.000868935424882493	0.0110406402404849
Slc2a4rg-ps	-0.78680996579124	4.0222258982188	0.000881880476299406	0.0111943966680494
Asns	1.1476131475938	2.02051411153045	0.000885196287903247	0.0112257445115072
Sipa1l2	-0.575557691887949	7.96555585715367	0.000892239773217529	0.0113042603550435
Glul	0.55167704724526	8.2169663482509	0.000893347551143075	0.0113074954827413
Snx4	0.529630167672001	6.1246273101466	0.00089428401881629	0.0113085581597694
Jund	0.586204702644482	9.51824511018413	0.000896287712889846	0.0113231014395084
Vamp4	-0.531448080791415	6.01557162906103	0.000898254090601667	0.0113371460626366
Parm1	-1.13487800611355	2.72546758603403	0.000906038940933319	0.0114170133304206
Ilk	0.511952278883284	8.07386892158919	0.000906303432863396	0.0114170133304206
Proca1	-1.33685123921532	1.57516029167319	0.000915134687633803	0.0115173260260554
Il33	1.47956293262815	2.49998675300052	0.000918890165557162	0.0115536284797306
Shb	0.611795529810663	5.20205630521004	0.000922203119453082	0.0115843033897208
Galnt18	0.514018593229112	6.21011364218082	0.000928316834396566	0.0116500688819966
Usp11	-0.610498015860222	4.83036950691943	0.000932882070053457	0.0116962955191485
Map3k20	-0.57660161627375	6.92426894002919	0.000938706977933755	0.0117582134676971
Clec1a	0.586741675687274	6.37250000531705	0.000940964733730288	0.0117753747103135
Uap1l1	0.746230195791287	5.24217618172195	0.000943409894075645	0.0117948466021804
Ube2m	0.503137628198562	6.39670673224548	0.000953967926982992	0.0119156163384458
Msn	0.520413017955941	9.40958180550678	0.000956024821162984	0.0119300745557168
Nrcam	1.50533553664178	0.0864362784181614	0.000961510258521614	0.0119865419993136
Pgm2	0.590381495605232	5.13149143741577	0.000962357122447717	0.0119865419993136
Masp1	1.30269205794303	2.2523402407119	0.000973125657872366	0.0121092981723048
A430035B10Rik	-1.16527366086695	2.0274912268324	0.000974478506388975	0.0121147679355668
Sat1	0.659907400128459	7.04945742444061	0.000989205693216806	0.0122863422476788
Mtcl1	-0.508306614740908	6.81522734951866	0.000994262092819225	0.0123375927607549
Fads3	0.545460471854483	7.40474618785622	0.000999437512498219	0.0123902229937279
Pno1	0.703824621924198	4.51244536672704	0.00100479868507147	0.0124450556092185
Slc2a6	1.33294084033192	1.36616626848355	0.00100998980497767	0.0124976816819298
Plekha3	0.670937095619329	6.5559781437819	0.0010212152838729	0.012624809637068
Maged1	-0.585435419994879	7.64750908145022	0.00102235819074467	0.0126271707637132
Marf1	-0.537864421894736	7.48621217125199	0.00103176694617487	0.012731524224195
Sox12	-0.709518905101235	5.39880217859927	0.00103550379700168	0.0127657600996536
Zfp809	0.62597573878886	5.47684743853849	0.00103917632447703	0.0127991401524492
Ppargc1b	-0.725020451816105	4.20580737187235	0.00104094951990336	0.0128090866247849
Nog	1.39981745489127	1.91263069188499	0.00105438875428037	0.012962434500027
Adam22	-0.835029163965189	5.54968084411666	0.00105678801963382	0.0129799010004098
Ndst3	-1.24699476294859	1.52180620644268	0.00105810013843704	0.0129839947607469
Sp110	0.876054604424145	4.05776332559938	0.00106144868888384	0.0130130470037377
Prps2	0.556781487122254	5.42323654913132	0.00106344927453009	0.0130255352046552
Phldb1	0.551879169091672	7.58100304083749	0.00107068926468585	0.0131021154022674
Gbp8	1.74534754093748	0.778129346123371	0.00107578863782784	0.0131523836689274
Gm567	1.49400952443219	0.0271479020005622	0.00107822875140024	0.0131700777047184
Rps19	0.545023949197042	7.67264389008262	0.00108344628413602	0.0132216328970232
Ttll3	-0.982865851188069	2.97903725223647	0.00108741123012657	0.0132578216614237
Ptp4a2	0.566553882242008	7.92958789647103	0.00109598668694373	0.0133501041343513
Ppm1h	-0.626317892112665	5.1218131373579	0.00110422349331139	0.0134380959988766
Selenop	-0.548275142737669	9.77477294004154	0.00110717845575782	0.0134617068887512
H2-DMa	1.27818776992726	2.11258102199914	0.00112118069372117	0.0136194706064206
Ldlrap1	0.505804367378968	7.07724464244253	0.00112651664449018	0.0136606289788068
Fus	0.796638684782398	7.35928574376275	0.0011266285791794	0.0136606289788068
Hspa1b	-3.86152460014783	9.12659789185919	0.00113109160659948	0.0136973414058888
Tmem204	-0.578965854299907	8.21292452648613	0.00113172153643831	0.0136973414058888
Slc25a19	-0.696515366331173	4.43487814553328	0.00113369025663776	0.0137086611251595
Sort1	-0.498243304432952	6.39242316601537	0.00113995539782241	0.0137718655301587
Rassf1	0.617177526411634	4.93286731870077	0.00114219491625803	0.013786365390503
