gene	logFC	logCPM	PValue	FDR
Mmp2	0.204552842902675	6.42302981297864	0.377955056687135	1
Atad5	0.291350580674343	2.80190025344847	0.378018127585447	1
Syne1	-0.375996296845039	9.10091169383891	0.378048092339762	1
Tor2a	0.227263459902523	4.02808205974098	0.378140064355402	1
Ruvbl2	-0.203977399386938	5.26431456341222	0.378199796844412	1
Ankrd23	-0.277712414981794	2.89444809187954	0.37825529781423	1
Ptk2b	0.336799615244452	3.98212640609729	0.37839889712663	1
Vamp8	0.253139789628485	6.88758253526709	0.378427019592357	1
Prnp	0.238022426526119	6.4206755938998	0.378435267937892	1
Cd36	0.201913627570337	7.18375223842132	0.378450947522501	1
Trim7	0.305034374475449	4.54084033397738	0.378479131298933	1
Lonp2	0.189069120114012	6.46925926548826	0.378513433355369	1
Bmp6	0.204218504788138	7.04661522505614	0.378629594191798	1
Stx2	-0.186946950964276	6.24783926385693	0.378781273797819	1
Gzmm	0.341362065652033	1.61427299644914	0.378811466131474	1
Sec22c	0.240570060441292	5.20234710481989	0.378818734256438	1
Cldn15	0.199019779673743	6.62300048931514	0.378869287103338	1
Sell	0.549038145231861	0.191274172995367	0.378975300506157	1
Slc26a10	0.301041243988443	5.0037474373311	0.378980071476695	1
Rpl36al	0.276364430011495	5.95700160363448	0.378997311137961	1
Ptpn22	-0.340655463096075	2.38167915371778	0.379008541931041	1
Nlrx1	0.254316109054304	3.59259644524863	0.379125761228022	1
AA414768	-0.309516237007835	2.16307453310964	0.379135162880469	1
Jaml	-0.44769121851585	0.31890204305864	0.379207410245599	1
Stag1	-0.203432677606815	6.68366586984752	0.379372263870779	1
Eps8l2	0.265103399914571	4.94135764816332	0.379374683219758	1
Gmcl1	-0.207506414054504	5.13225979777835	0.379376592077285	1
Eif3k	0.221129925738458	6.24889539411821	0.379408222700969	1
Timm17a	0.242707610570438	5.47838881175667	0.37941980153333	1
Espn	0.225436064938671	4.32337899824794	0.379441511649341	1
Tmem251	0.266488690642978	3.56628659050847	0.379566266197625	1
Stx8	0.263957221533959	4.64810310751536	0.379642698679178	1
Tmem67	0.248293078664861	3.60926692198273	0.379721468954713	1
Gm15760	0.350479404366282	1.24455095678681	0.379737230579143	1
Ap2s1	0.23236509944019	5.75115933495674	0.379804484155339	1
Akna	-0.225255415263271	4.82589772398035	0.379862094993349	1
Eno3	0.252924866488444	3.4707086952816	0.379976751114919	1
Plxna1	0.258879426093729	7.49178606047863	0.380098559358408	1
Cdc42ep3	0.205887219617032	5.92317833090567	0.380190291212785	1
Plagl1	-0.21669600368787	7.33392086262404	0.380318830596624	1
Bgn	0.199908177134675	8.76443451058477	0.380465977231883	1
Ifrd2	0.240544001872751	4.94207793756515	0.380489654986605	1
Zfp982	-0.273054040545518	3.28721525200372	0.380737843515095	1
Uhrf1	-0.33719595742944	1.18933966492071	0.380767949739347	1
Tha1	0.275501187704924	3.34428963952834	0.380859903274483	1
Spindoc	-0.205249914676068	4.94431891577429	0.381053868915112	1
Nol8	-0.194505222456038	5.19813644203152	0.381091833020845	1
Baiap2l2	0.365110770780402	4.5498182605087	0.381183295296312	1
Chpf	0.194187232078069	5.45300860228246	0.381195967664883	1
Zfp709	-0.264843455112653	2.79500157300057	0.381228543507058	1
Zfp955b	-0.263597364691683	3.89813484135761	0.38131363577992	1
Emc6	0.249369127269682	5.036294200736	0.381341880480403	1
S1pr2	-0.224821224948413	4.12099864315154	0.381358963532612	1
Col14a1	-0.296384678171075	2.68013366210285	0.381444786180689	1
Nhsl2	-0.268830298668963	5.31308455311788	0.381533256783809	1
Cib1	0.248846905987085	5.22532886137751	0.381615745214796	1
Tfdp2	-0.210918288619974	6.17151392539182	0.381668370088241	1
Polq	-0.350630651089088	1.31331427827222	0.381753094265956	1
Pax8	-0.211181337908971	4.72231818380221	0.38190378323249	1
Eef1b2	0.249503071755555	7.45561174883213	0.38193646243766	1
Rabac1	0.222580994232568	7.80941087506898	0.382123803718088	1
Sgpp2	0.349159977546836	2.61859710446421	0.382330550826509	1
Dkc1	-0.213194041699169	4.90960588892803	0.382331895651	1
Unc13b	-0.235824173219668	5.88965587355128	0.38235734367986	1
Thumpd1	-0.194084763698399	5.0076093884169	0.38237873751065	1
Cog2	0.194253865175209	5.06277140765838	0.382466480323721	1
Rpl10	0.209723846701018	8.65389063853722	0.38247292873557	1
Pik3cb	0.212307242600686	5.08743999804276	0.382595966939627	1
Vcpkmt	0.205299263233475	4.77722074062522	0.382609913851757	1
Tyw5	0.278800397418006	3.26960392113765	0.382613682036927	1
Odc1	0.2150171594705	6.96683265086568	0.382625803308453	1
Hoxb8	0.282975545835116	3.65068254787305	0.38265724095718	1
Gm33531	0.275533056824041	2.97436035420652	0.382830282607275	1
Arhgap5	-0.21276995366882	6.9241018039888	0.382869415079362	1
Nprl3	0.213045458339568	4.54372504226221	0.382887437192877	1
Zfp119a	-0.351146139392473	2.33656561134707	0.382953939167309	1
Gabrb1	-0.242224471292681	4.47298146916065	0.383380241178749	1
Evc2	-0.216456183899707	4.41480943522114	0.383387232861892	1
Zfp398	-0.350938547629567	3.17188093178029	0.383429199568369	1
Manba	-0.200552860259156	5.40498820615227	0.383435099569934	1
Mrpl24	0.200837354001702	5.19563001425349	0.38353544206293	1
Clpp	0.238962424112584	5.08423350007263	0.383720526150407	1
Tepsin	-0.214790005714334	4.13715378418841	0.383807553354554	1
Nrxn3	0.315542617389616	2.21825950872241	0.384118369001713	1
Suox	0.219044159164284	5.03903572657515	0.384216159261685	1
Serpini1	0.22103481364557	7.94806155293206	0.384344876339499	1
Arhgap22	0.485522607535908	0.706540208416563	0.384363657556645	1
Nudt6	-0.256137317881081	3.08336170852261	0.38440640721428	1
Nle1	-0.256450115476825	3.10272616804675	0.384715954742472	1
Tmem174	0.351812632040332	5.70097744176861	0.384760480502769	1
Myo6	-0.19712136383486	8.69821875186448	0.384767087482961	1
Nit1	0.222775065117523	4.77776410447465	0.384852856801925	1
Vdac2	0.207393761816038	7.84001167557148	0.384901043107918	1
Btrc	-0.18771873641279	5.95805277327418	0.384917171397613	1
Grap	0.191897957399222	6.33010170206848	0.384917457253531	1
Ms4a6b	0.525738849989668	-0.0299948508162201	0.385269913525056	1
H2bc18	-0.378049697994983	1.39103379724238	0.38529365679143	1
Stxbp5	-0.200751132393994	6.01172916721236	0.385299286621015	1
LOC114841036	0.323915125531881	1.7732696968511	0.385377605093694	1
Psme3ip1	0.190206182529446	5.33675282911463	0.385380710774585	1
Nckap5	-0.391369867856169	1.96980376407434	0.385423770306978	1
1600012H06Rik	0.185427243464457	5.57723053285881	0.385509494198702	1
Ncapd3	-0.225025666472024	4.92217920893184	0.38557263424936	1
Ihh	0.455885032113247	1.5566159562387	0.385653403612554	1
Rpl27	0.239336884178396	6.96552448604734	0.385673406273741	1
Lias	0.20878502358715	4.99360554579198	0.385743391012631	1
E2f5	-0.207686213647163	4.48497567492469	0.385757229013405	1
Fau	0.254816561069813	7.86128093261061	0.385764488597841	1
Bid	0.360001276436672	3.56037439428945	0.385766662378551	1
Dcaf15	0.19869329533244	4.95206436990503	0.385954231911588	1
Sorbs3	0.19691077084513	7.55045871761724	0.385980710016837	1
Slx4	-0.213948964554593	4.92942306807829	0.386548464505967	1
Casp2	-0.218649673883074	5.12644767906229	0.38658778027322	1
Cops7b	-0.202996640415703	4.90820855965877	0.386603534804251	1
Klhl17	-0.197822204805173	5.50268617677339	0.386632842652862	1
A430033K04Rik	-0.254660602462439	3.11960121985463	0.386675114043514	1
Rpl14-ps1	0.389745317366467	1.0458497636268	0.386709275538583	1
Pcyox1	-0.187302702831722	6.9849378112155	0.386798424214927	1
Bmp2	0.205591476690192	4.63066835091492	0.387042086427281	1
Mppe1	-0.206689037035531	4.54240153201756	0.387172420923624	1
Pggt1b	-0.263065027850545	5.28088081035494	0.387176743143325	1
Lgmn	0.366676579698947	7.81510744046695	0.38724787685267	1
Faap24	0.281025070900997	2.37559811182872	0.387250455450856	1
Elp4	0.255216013197219	3.2768029768966	0.38725561799493	1
Stard8	-0.206268542172476	7.595658183743	0.387272792945465	1
Ormdl3	-0.186112842466126	6.26263784727935	0.387287851449352	1
Bsnd	0.382081656238196	3.30682959480078	0.387384326427172	1
Ccdc69	-0.379963601080189	0.636412632930412	0.387398940653805	1
Gm36210	-0.357083773369675	0.822395286458741	0.387540783931349	1
Bcat2	0.212086470080024	5.93838474190881	0.387605727526861	1
Nfkbid	0.417105162123504	0.756594601887835	0.387612030691883	1
Amn	0.446385271510292	5.20749661767629	0.387627290991071	1
Cpe	-0.204206830885814	6.09036324081569	0.387632667874683	1
Nucb1	-0.190980872052178	8.23910501848544	0.387644985469168	1
Bdh2	0.374232751127754	5.46904275726627	0.387776658481632	1
Sardh	0.25145285882542	6.45332420440745	0.388054159730529	1
Ctsb	-0.195048916014512	9.05702110537209	0.388158882262874	1
Peli2	-0.196978874820136	6.42107269392038	0.388220788503386	1
Ccdc6	-0.189823239040904	6.31074833617581	0.388320998247248	1
Klc4	-0.19562764872419	6.36339608520088	0.38832284844414	1
Ing2	0.227920679476373	3.98580628042569	0.388331584107127	1
Nmi	0.20977466044086	4.56797895465277	0.388473569777958	1
Fam151a	0.438550643885241	2.80625319905162	0.388679952820366	1
Nae1	0.205535437906742	5.33319055524319	0.388850002201574	1
Cnpy2	0.223572077129214	5.70627662088465	0.388899208851127	1
Grk2	-0.188502175587825	7.27238757401603	0.38893161097691	1
Psmb7	0.239468038705524	6.85207878058229	0.38903461536827	1
Fbxl7	-0.226359681732426	4.32886071325535	0.38917054489987	1
Nudt12	0.229744902239859	4.21643280021742	0.389234653023052	1
Ppp2r2b	-0.363256157391717	0.663790196107048	0.38924406890574	1
Cd1d2	-0.356522226778282	0.918216238164861	0.389325181435173	1
Sipa1l1	-0.214802303192763	6.04048456777051	0.389460780726264	1
Scnm1	0.240103785711598	3.8028537375633	0.389462098830651	1
Spsb2	0.227491722592393	4.24876134398587	0.389520925326336	1
Rfk	0.187417648170058	7.38075310669883	0.389731259243539	1
Nid2	-0.208111801555191	6.76176563449114	0.389738175298841	1
Polr1e	-0.288257460515775	2.77989542548168	0.389770019552572	1
Rras2	0.207207483068051	6.80395918306787	0.389806658852103	1
Nradd	0.239536592744176	3.57107760188113	0.389952681089783	1
Aph1b	-0.200846092495017	5.09053565764836	0.390021129346938	1
Nlgn2	-0.214478743125202	5.8267271304827	0.390034541115424	1
Fndc4	-0.247242557812651	3.18798919297114	0.390061539714559	1
Gapdh	0.251353392087271	8.63607676472566	0.39027898928284	1
Acbd6	0.200828482653179	4.83857253979213	0.390369394116941	1
Higd2a	0.21497812813007	5.79676897834248	0.390390752223683	1
Sash1	-0.225323388096898	7.36375600678338	0.390492129597027	1
Pak6	0.431586075633939	0.441514802695144	0.390570879824593	1
Ankrd40	-0.189184619442754	7.80031244211671	0.390580779816737	1
Txndc16	-0.19779627222621	5.43923326466908	0.390630756479948	1
Cd24a	-0.2062244064429	8.87156182352802	0.390634976193749	1
Itprid2	-0.193848886302299	9.115267755726	0.390683521887015	1
Pigr	0.321367732275643	4.95957485901707	0.390955758774836	1
Cdc20	0.353777554544298	1.84633075702274	0.391005790264408	1
Mtcp1	-0.268097520851733	3.23519470984145	0.391037010985131	1
Hoxc6	-0.200935038299176	6.59928085113152	0.391055952104542	1
Cdv3	0.18458467241898	6.47095959711231	0.391097934390662	1
Nudt3	-0.206569741136632	6.93789633915333	0.391116244350196	1
Akr1b7	-0.243150956012849	4.39156591700186	0.391172165751758	1
Tusc3	0.206769950107896	6.70839284815574	0.391201128822161	1
Itgav	0.198615931535849	8.38552723524377	0.391436179705484	1
Alg8	0.30574299667591	2.01681046966682	0.391496664185612	1
Spn	0.233985194634656	4.15441072434746	0.39152052353562	1
BC065397	-0.332338557781144	1.84566078874978	0.391630940223766	1
Sugp1	0.187905186765106	5.36123290226578	0.391669964216679	1
Uhrf1bp1l	0.204119366590761	5.66003556361968	0.391704250167631	1
Bend3	0.2506094306885	3.6558509380559	0.391717613873031	1
Suclg2	0.264376918253373	7.14230802472698	0.391826148462172	1
Inpp5a	-0.185951224408697	7.19657924261152	0.391928821176499	1
R3hdm2	-0.211583456153819	7.13844505534894	0.391997224468245	1
Cyp2e1	0.338144802631925	7.92743634570491	0.392044667868079	1
Nol11	-0.199760932418414	4.56586911365148	0.392062057628368	1
Oxsm	0.238990811137537	3.6177704054882	0.392213703619046	1
Lrmda	-0.298581547691191	1.92274139707758	0.392227374871112	1
Ube2m	0.187887989116285	6.25926697409885	0.392261104303906	1
S100a16	0.222787851676421	6.92839915925518	0.392285917228973	1
Tmem147	0.229986388265034	5.31220664206842	0.392381328379488	1
2610507B11Rik	-0.201037169852532	8.43319161282843	0.392440902289802	1
Nr4a1	0.235455424632024	8.11350798774209	0.392521286950976	1
Rhod	0.251109667717417	3.90434948446347	0.392599987923637	1
Hsd17b7	0.261967542458599	3.42708023355199	0.392670866069773	1
Zmat1	0.227744484440883	4.03638295385164	0.392932896647598	1
Slc35c1	-0.225645173403112	4.11235367441215	0.392949076582236	1
Fmo1	0.378522962996518	6.70984307843892	0.393010504694089	1
Cblb	-0.237809662326818	6.75070598753842	0.393069682819354	1
Zfp619	0.278991173366981	2.67528507882323	0.393102797265497	1
Zc3h7b	-0.210496576184725	8.08841765614735	0.393172921245451	1
Nectin4	-0.249368525309464	3.50988470167913	0.39322081726236	1
Nfia	0.182425919811442	6.06917362007277	0.393291496227759	1
Lins1	-0.268308427214745	3.5417883988346	0.393388386839042	1
Dap3	0.189147666522586	5.34597547205023	0.393411358979535	1
Apool	0.274057580281869	3.97230670588518	0.393468800712868	1
Gabarapl1	0.216614676334403	8.16248715405116	0.393499552836803	1
Vstm2b	-0.380870369233442	0.944331938442396	0.393515885411522	1
R3hcc1	-0.190553017206846	4.96625422170396	0.393573448414041	1
Samd4	-0.206758810129211	5.96794986351114	0.393651321900126	1
Zfp13	-0.248671844952991	3.61077368412131	0.393703171589683	1
BC031361	-0.297388375504713	1.66950786359884	0.393709284313357	1
Dhps	0.198322662534772	4.57353234764255	0.393805488175014	1
Itpa	0.234510654534091	3.93349654003325	0.393983086288137	1
Pacrgl	0.258093558310348	2.76682090270251	0.394110405650322	1
Dact2	0.322273176328	2.86699138659312	0.394205418600992	1
Wdr45	0.188122583684008	5.38735014199388	0.394305299794259	1
Dnaaf5	0.203659561964542	4.51430924820816	0.394449881850602	1
Gemin2	0.244084146498605	3.11729511954431	0.3944942398325	1
Arl8a	0.18109537067403	6.4924921951725	0.394636656031473	1
Rhob	0.196292783515696	9.82871535032881	0.394640327561688	1
Tbc1d9	0.268305797731048	3.94207632343303	0.394762970584229	1
Dzip1l	-0.193797469888751	4.95781546273626	0.394863418248143	1
Prkdc	-0.235273146331781	4.97163484019646	0.395003252437373	1
Cox11	0.227524481822246	3.98678892637081	0.395119428333094	1
9030025P20Rik	0.262254094057847	2.62241826739199	0.395283326362832	1
Cdc42ep2	-0.192984081052735	5.31164896770074	0.395295895593118	1
Ism1	-0.284836323814986	2.36430522948503	0.395306832263055	1
Ehmt1	-0.205156215520204	5.90067772725234	0.395364052056088	1
Dzank1	-0.242763378875644	3.79614528105298	0.395425038675501	1
Rps3	0.23353805940452	9.06074231701533	0.395551992937451	1
D6Wsu163e	-0.207278513059433	4.58670195591124	0.395606797368895	1
Prlr	0.483800217056499	0.654841142617935	0.395628634098971	1
Atl2	0.186961939370599	5.72798460236178	0.395816762915868	1
Ssr4	0.206312892091588	5.44236177426436	0.395924286421183	1
Cmc1	0.283598431236537	3.15959452361998	0.395935942959746	1
Lix1	0.326508429598004	1.26008529597535	0.396070677939064	1
Car12	-0.221146686589776	6.87826775193884	0.396085767327663	1
Smim10l1	-0.213710113124974	7.59170309216615	0.396159866573809	1
Tulp4	0.256207857097753	6.64375770419005	0.396280926342991	1
Scnn1g	0.482102217204796	2.76004742044783	0.396346886858492	1
Zfp59	-0.262087878087685	3.05803920376573	0.396358666734984	1
Tigd2	0.202425671833695	4.36341324115106	0.39636392059902	1
Trappc6a	0.233849397959348	3.91149017757332	0.396371250752091	1
Yars2	0.239098633965778	3.65183712193597	0.396502242769678	1
Vars	-0.186970518237943	5.70497398607722	0.396609456358797	1
Chchd7	0.229009592873407	4.65363240000078	0.396618557140993	1
Lrrc71	-0.273601495034081	2.36865333583974	0.396639075100052	1
Acacb	0.203546767933086	5.27434917649518	0.39668506109055	1
Kank2	-0.201547477533984	7.68007540115747	0.396981345563799	1
Rrad	-0.210141932755119	4.10513512249602	0.397172856436476	1
Itgb8	-0.284376995438321	5.60729602907077	0.397280524239313	1
Ccl6	0.394328897921781	1.38297468730895	0.397284480498826	1
Dclre1b	0.221244795157916	3.99327100829673	0.39745491555695	1
Gnptg	0.200684005638243	5.48336523822175	0.397474455059371	1
Pnma1	-0.350806030615299	1.2887172370894	0.397582218817921	1
Chac2	0.345482348635537	3.27848390783105	0.397589975656468	1
Tmem65	0.180569076035439	6.60604580872997	0.397757769486565	1
Atp5c1	0.25100581779695	7.47607633615282	0.397774878719069	1
Nmd3	0.226697536577697	4.45514494778611	0.397775613184906	1
Ggt1	0.35672101537202	7.29179741002039	0.397883857954794	1
Got2	0.215516229882672	6.8404898436016	0.398005796917981	1
Sqle	0.228291079571027	3.93903193644993	0.398450435047271	1
Ddx50	-0.189500637176097	7.11093850824076	0.398554498958033	1
Elf3	0.368171594491952	1.70831871665967	0.398557905220531	1
Arsg	0.275076223868191	3.02441849274458	0.398563020145841	1
Cops6	0.195808555730948	6.13267030909913	0.398589426618024	1
Ngrn	0.200498167746662	5.5569047354554	0.398610350470368	1
Dusp1	0.207877592857312	9.3973505369601	0.398636994339192	1
Usp12	-0.195745183888824	6.75882899530946	0.398694482966293	1
Slc22a18	0.428116914628462	5.94390550651636	0.398719213014392	1
Yae1d1	-0.19647049246745	4.55656891598932	0.398774650883185	1
Zfp955a	-0.235326342895101	3.6994636458075	0.398781823161512	1
Tspan9	-0.191051806164592	8.29024438977168	0.398870005148694	1
Rpl7	0.224013986154881	8.63963545659424	0.398984911285585	1
Sfxn2	0.255083718353678	3.98322676518197	0.399000442274576	1
Kif16b	-0.199315028671382	5.77045755284755	0.399081058591734	1
Gcdh	0.295437286883234	6.47740429609722	0.39925264488469	1
Nt5c3b	-0.219297239436815	3.85297039248535	0.399301598058695	1
Aox1	0.287113398299858	2.70450766519484	0.399316536234812	1
Zfp746	-0.18355128272937	5.424382903348	0.399370288288936	1
Asrgl1	0.218175584804232	3.97732461175396	0.399442115234682	1
Sugct	0.375557598089102	5.05664078654494	0.399624649062442	1
Nbea	-0.248056919491109	6.58882922315077	0.399658836788477	1
Cycs	0.273096271287782	6.30632951437242	0.399959457051639	1
Mypop	-0.229643875848286	3.82513828124428	0.399982398029322	1
Smim20	0.273104829712409	4.25650637686571	0.400120451516757	1
Foxred1	0.213956372714852	4.26524822777118	0.400173236142706	1
Atp5a1	0.219821198545887	9.72837955821274	0.400212177162753	1
Morc4	-0.255953066367634	3.29079669029393	0.400215733171727	1
Srpk2	-0.187365635225426	6.11752400211657	0.40027295451658	1
5930403L14Rik	0.308236644466455	2.57036843871789	0.400316454581629	1
Lmna	0.20021451617936	7.97007573712508	0.400381277279318	1
Ifi203	-0.205022772563697	7.53600756969791	0.400409685859107	1
Gm8801	0.313738973282602	1.33760564259138	0.400471747648804	1
Ide	-0.179197014406265	5.91858870650104	0.400689794596346	1
Desi2	-0.201166524594531	4.97054129088416	0.400905182114935	1
Ezh2	0.253026019302241	3.05828440148891	0.401012405380016	1
Prkar1b	0.226308163005092	3.59779049987202	0.401020948786346	1
2810002D19Rik	-0.295896341147111	1.82867232274705	0.40108474827498	1
Snx13	-0.194292617644943	7.02665213867584	0.401105005064323	1
Comtd1	0.323015651867337	1.02182841585659	0.401221943976311	1
Gin1	0.26094338451062	3.33466039809305	0.401349987694281	1
Abl1	-0.212071567083338	7.45184138942448	0.401782442191801	1
Cpne3	-0.205791989917854	6.90337002281441	0.401950516033829	1
Vamp5	0.190188466456908	5.66606376035965	0.401982948857759	1
Tmcc1	-0.192623991914362	5.12007835587243	0.402048844755875	1
Ntmt1	0.226309310771812	3.62135904053226	0.402060982723217	1
Elovl6	0.208091138901205	4.19510726330474	0.402183532498316	1
Mrps26	0.221891990571385	5.52154146477554	0.402216127634766	1
Xiap	-0.212259670337652	7.97169674650542	0.402235319964949	1
Blvrb	0.21206387967271	4.59498622262301	0.402298666887183	1
Pdk3	-0.21222722581983	4.28214744203105	0.402304349550097	1
Bud31	0.217138338408128	5.01677018485795	0.402341903559313	1
Serinc4	-0.346044227974058	1.53976594672516	0.402351158295221	1
Atp6v1a	0.196971584677313	7.53021287778227	0.402374692107385	1
Stk26	-0.215221604788802	4.71256740874223	0.402387370864202	1
Rac3	0.307946014163613	1.80624954744997	0.4023889940245	1
Rgs6	-0.239668432107234	3.22110018816074	0.40242959101153	1
Pef1	0.185851181663494	5.62353926975075	0.402454117684096	1
Mrpl11	0.245573189522587	4.69768052856412	0.402457520252734	1
Shc3	-0.220626212004816	5.74372524213915	0.402685325334485	1
Mlxip	0.256514342193722	6.85805008696615	0.402799995796128	1
Gata2	0.185233601862633	6.95576917782709	0.402862739087146	1
Epha7	-0.215014771824538	4.36644179343595	0.402888310035198	1
Sybu	0.323230451140414	1.40749077134966	0.402989113664029	1
St7	0.234096535353066	3.43872518147102	0.403010446550587	1
Mtx1	0.202000555025882	5.02521438726858	0.403064134831227	1
Cnot6	-0.189325280456954	6.99172432522843	0.403082702219639	1
Pcp4	-0.309126023464882	2.24803742706662	0.403126792310949	1
Depdc7	0.412407233691129	2.44239838171546	0.403354152039495	1
Snx16	0.223067087423592	3.89470501676414	0.403359905719555	1
Mpv17l2	0.23853689000871	4.1290367383172	0.403385489801758	1
Tom1	-0.190334791704254	4.97369112960798	0.403421077854629	1
Gm35607	-0.353539100942883	0.795167128555492	0.403512141229087	1
Nop56	-0.191772890174031	5.20921218974096	0.403529015318383	1
Pxmp4	0.191143600283569	5.24210188305007	0.403600441802098	1
Sirt3	0.233828230985276	4.76861288184786	0.403618188172004	1
Cyc1	0.225357167817399	7.10802650623735	0.403656322327369	1
Pfkfb4	-0.248330686974561	2.8442007536544	0.40377911528828	1
Cahm	-0.287765795176835	1.71534295942308	0.403840199571634	1
Slc4a4	0.30294703488799	7.60341381654747	0.403995672706977	1
Zhx3	0.267621782317669	5.17474597833108	0.404114626829616	1
Mphosph6	0.229899382184738	3.76108844530525	0.404157168434338	1
Uba6	-0.245177535897209	4.27974584935827	0.404225694913929	1
Myh11	-0.218865102271031	6.78374881640901	0.404279184264535	1
Mkrn2	-0.189654422154787	4.81216200405291	0.40451448668213	1
Mfsd4a	0.220814631672352	4.64207717126409	0.404555859870052	1
Aldoa	0.200048241395627	9.23248299351637	0.40477563599417	1
Chst3	-0.257389938859727	2.67925964706502	0.404820181516097	1
Hlf	-0.178630574661758	6.44333905647361	0.404915326812928	1
Vapb	-0.186052861641496	8.10258759505445	0.404943636532311	1
Ripk2	0.217012764302314	4.23060245723478	0.405352143975713	1
Phf21b	0.268903122208807	2.45655825860089	0.405367844138495	1
Spred2	-0.258251807254248	6.58123545744969	0.405369161672811	1
Gusb	-0.190189549273248	5.52694574242856	0.405402618189151	1
Mcur1	0.189780962469277	6.38196825472746	0.405422418140089	1
Kdm2b	-0.20164013596226	4.84773412896877	0.405437703463246	1
Wdr12	-0.223112530709627	3.68256231288454	0.405484782838753	1
Nat8f4	0.300094297823102	1.65534842451301	0.405489166284129	1
Ace2	0.366646503349409	3.00007077516176	0.405564273648959	1
Spp2	0.461340730639908	5.96339066702969	0.405670321082823	1
Ubap1	-0.177251450866484	6.10109340589213	0.405677379148088	1
Galnt11	0.283339718612994	7.25722459317081	0.405729983491834	1
Nudt22	0.232556993347874	3.71911400088392	0.405813364857332	1
Msh5	-0.200963595151886	4.66051592297895	0.405850165688914	1
Pnn	-0.187891387007886	6.88083124858318	0.405864137497686	1
Slk	-0.218920601775635	8.15932872495017	0.405889433553148	1
Zscan22	-0.232199998704274	3.8753987661172	0.405949681249222	1
Cep97	-0.20206847284511	4.58966668577735	0.406123114445832	1
Fyb	-0.394437051745726	1.25538348119398	0.406293326996501	1
Habp2	0.375904696666266	5.20534704473603	0.406663014932177	1
Ifngr2	0.188937706803733	5.40478471198739	0.406728934026099	1
Supt3	0.254721541628404	2.78587368363534	0.406737391370587	1
Samm50	0.199678963072156	6.55703536976462	0.406788984027828	1
Cfap36	0.180414627388855	5.41652448819535	0.406833019559843	1
Pram1	0.340127171099194	0.989373526528809	0.406864499768745	1
Dkk2	-0.185682802013183	8.56783662094031	0.406985792493652	1
Zfp703	-0.190192406097461	5.0534097725232	0.407354799102121	1
Fzd3	-0.242004869925845	4.27912304573163	0.407545191863211	1
1500015A07Rik	0.285716561673527	1.75757667359631	0.407580786383503	1
Ugt3a1	0.328735203976434	4.08600272104501	0.407736874158806	1
Glrx5	0.259798053628069	5.14285634086033	0.407786955560636	1
D630024D03Rik	0.399777686257444	0.939939988210062	0.407927984723418	1
Cgref1	0.357572436168867	5.14170705836941	0.407977913685033	1
Sema6a	-0.238889242736655	6.02554853520157	0.408057209722781	1
Akr7a5	0.34507055318932	6.30630015205788	0.408074907847014	1
Ppargc1a	0.242608629959021	4.14500756965704	0.408277150932787	1
Gm10791	0.340618234338718	1.11350603732615	0.408324440708517	1
Ftl1	0.253202961967851	10.0011087475326	0.40834610076489	1
Tmem125	0.405388911183333	1.23597660584318	0.40845770731182	1
Apbb2	-0.209806027396953	7.54210539539934	0.408750364604139	1
Acbd5	-0.18002518845484	6.66451620798497	0.408808713272554	1
Zfp882	-0.240527272686884	3.78016081168961	0.40885516548124	1
Arpc1b	0.197843059480325	7.21930843040492	0.409050732978492	1
Gucy1a1	0.187040763515608	7.72018857077768	0.409074362436422	1
Ptprc	-0.343196057914522	2.75566670867708	0.409138370387104	1
Hgh1	0.254503960978823	3.15919348153949	0.409138531929783	1
Mfsd3	0.280068506700935	2.03395537562364	0.409177601037533	1
Tpd52	-0.198100356324638	6.31403205066255	0.409181465712226	1
Tpgs2	-0.197122454247192	4.40034526310167	0.409213500197996	1
Agpat2	0.200731876530328	4.45635279997703	0.409284629081755	1
Trim47	-0.184809818671339	7.16376996055286	0.409291698422112	1
Wfdc16	-0.330342694388975	2.13223601475929	0.409334303066918	1
Tstd3	0.319761914740479	1.94304041760078	0.409707114848982	1
Gm10687	0.254291528369687	2.58938427282658	0.409755463698484	1
Foxd2os	-0.200090948149354	6.4349129597167	0.409792729500249	1
Ubl5	0.21235875389843	6.15998907938366	0.410026164705547	1
Nufip2	-0.206222675769371	6.71143142369487	0.410126313500281	1
Cyb561a3	0.184926400117221	5.20828674891018	0.41022612200193	1
Grina	0.197438345854779	7.43514184532512	0.410357762280295	1
Krt7	-0.181920544088375	5.98646586822369	0.410358233393044	1
5031439G07Rik	-0.174694156993276	6.38931880200685	0.410497378880196	1
Ccdc28a	0.213808613112272	3.99643382985615	0.410584036322971	1
Gmppa	0.196102121631619	4.83686803725329	0.410591429767181	1
Smim7	0.18171456169716	6.3749512733037	0.410669864298989	1
Cables2	-0.187572055256587	5.06363003769466	0.411004401620615	1
Aspdh	0.354707170381566	3.75084709510369	0.411035911334567	1
0610005C13Rik	0.418140398871859	4.71322797364379	0.411107903651082	1
Fancg	0.226943140744546	3.3991747175991	0.411283908013028	1
Srpk1	-0.187133864115248	5.41777512647888	0.411301148363483	1
Zbtb45	-0.202651475899398	4.16692452572684	0.411340032790006	1
Tmem140	0.33476250643237	1.81547163276462	0.411369557396298	1
Msl3	-0.179444727885606	6.22157568055218	0.411379498912765	1
Tmem181c-ps	-0.230898341403654	3.89665704145889	0.411391083909996	1
