gene	baseMean	log2FC_interaction	lfcSE	stat	pvalue	padj
Crnkl1	2585.51109361154	0.296951666431884	0.207596800125925	1.43042506556824	0.152595058460764	0.680061406052053
Lypla1	4492.3810335615	0.380533024999678	0.266041387934942	1.43035272802266	0.152615808450388	0.680061406052053
Tgif1	617.05236901902	0.531332722922135	0.371485572864303	1.43029167680819	0.152633322632157	0.680061406052053
4930453N24Rik	1201.51510075311	0.339939885037001	0.237673909556269	1.43027850920473	0.152637100313624	0.680061406052053
Gm6300	37.0860981785069	-1.51742865098363	1.06106134197249	-1.43010454811478	0.152687015056003	NA
Armc8	2195.55337989306	-0.36433379059411	0.254818937041524	-1.4297751761469	0.152781555938599	0.680061406052053
Scd2	12704.2348862692	-0.343513543441286	0.240263050130224	-1.42973937630068	0.152791834386956	0.680061406052053
Vdr	3517.60424757151	-0.407021212315732	0.284688842964383	-1.4297055271908	0.152801553245774	0.680061406052053
Rps9	15639.191307395	0.281545067999071	0.196965503834602	1.42941308258472	0.152885540412978	0.680061406052053
4833415N18Rik	3.64938905194083	3.05600073099108	2.13795836693591	1.42940142252203	0.15288888979433	NA
Gtf2b	1907.36545689789	0.314406955197383	0.219976866781503	1.42927281308027	0.152925836872854	0.680061406052053
C2cd3	1948.36429954619	-0.378985254138623	0.265161936487322	-1.42925964095432	0.152929621360829	0.680061406052053
Atp6v1g1	5098.64733374623	0.316985453648806	0.221790719345492	1.42920972791033	0.152943962540945	0.680061406052053
Lrp11	172.837661239146	0.6080534712281	0.425461569794868	1.42916191354549	0.152957701681117	0.680061406052053
Lmln	270.040042119537	-0.626530010265682	0.438400238788589	-1.42912789463104	0.152967477361873	0.680061406052053
Nkd1	1411.8742285453	0.298580048314032	0.209023878428751	1.42844946978538	0.153162528900803	0.68071150077622
Mlkl	580.334650445747	0.511970248858833	0.358544155283863	1.42791408342301	0.15331658945361	0.68072978338341
Gm6498	20.4516445121289	1.18407089419521	0.829243616109154	1.42789268580796	0.153322749190591	NA
Spsb2	895.254079604809	0.337562491919467	0.23643189475356	1.42773669462539	0.153367660100035	0.68072978338341
Cops7b	1363.70760902314	-0.284893289951801	0.199544040452281	-1.42772136569987	0.153372073940465	0.68072978338341
Marchf6	9654.47134495969	-0.270726479680831	0.189647532514495	-1.42752439797834	0.153428797802414	0.68072978338341
Slc25a11	3337.19106583716	0.271001557418363	0.189865979282836	1.42733078586271	0.153484570844588	0.68072978338341
Rnf103	3002.26653696967	0.268688056924283	0.188262263793032	1.42720081821425	0.153522018734893	0.68072978338341
4930447F24Rik	2.50618652011862	-5.53178625906857	3.87601437733201	-1.42718414343868	0.153526823780778	NA
Vamp1	494.77883185709	-0.46655040900999	0.326918338564726	-1.42711605307396	0.153546446060906	0.68072978338341
Abcd2	106.361007858397	-0.726207129209095	0.508959277060574	-1.42684721929662	0.153623937201585	0.68072978338341
Lrch1	7203.85304579836	-0.257236034735397	0.180287141954992	-1.42681298258983	0.153633808041478	0.68072978338341
Septin3	6.53452363757829	2.10440923395922	1.4750859937084	1.42663495073171	0.153685144465628	NA
Akap11	6949.70072908092	-0.262453237600721	0.183979250705769	-1.42653715891284	0.153713348800466	0.68072978338341
Tmem126a	676.751867022296	0.401909438161621	0.281746445923068	1.42649337366039	0.153725978268342	0.68072978338341
1110004F10Rik	2978.435427288	0.245685691483056	0.172241640398012	1.42640125184207	0.153752552565942	0.68072978338341
Fbxo31	1465.00990177278	-0.259711613569267	0.182117736399941	-1.42606436200659	0.153849764610762	0.680943942286743
Orc6	504.049606916065	0.356033035794013	0.249730831361307	1.42566712269063	0.153964450960264	0.681149203618295
Fam210b	1172.10207548403	-0.262640008883679	0.184235688804568	-1.42556532118095	0.15399385237447	0.681149203618295
Hmgcll1	20.1497440415597	-1.32014758934556	0.926630659099438	-1.42467505945526	0.154251151776763	NA
Cct3	6444.43799399168	0.407554394628365	0.286097320377093	1.42453062507256	0.154292926327689	0.682131770133781
Hmga2-ps1	26.2595583614714	1.26781755969514	0.889996661870562	1.42451945497244	0.154296157397939	NA
Tlcd2	381.528501381376	0.46510416888172	0.326523027256643	1.42441460496492	0.154326488884008	0.682131770133781
Hs3st1	102.136372770631	0.781105656612039	0.548428724217836	1.42426102448599	0.154370925520058	0.682131770133781
Rpl13a	14087.9496798121	0.301730561835855	0.211871563694553	1.42412014417776	0.154411696065286	0.682131770133781
Rgs13	7.16241602153839	-2.16870440421133	1.52284552854828	-1.42411319044207	0.154413708677588	NA
Zmym1	1144.48926917881	-0.512725675461296	0.360128409195796	-1.42373015393666	0.154524601313411	0.682361369977988
Mrpl10	1999.55423371151	0.232868636071449	0.163577000514765	1.42360255621896	0.15456155547199	0.682361369977988
Snap91	12.6946072103826	1.82368142237921	1.28112872996141	1.42349584372691	0.154592466119781	NA
Fen1	429.136468321834	0.465890421917295	0.327320421690271	1.4233466384757	0.154635693215591	0.68243686593615
C730002L08Rik	4.19273029261058	-2.65875559057481	1.86825962783374	-1.4231189021933	0.154701689681494	NA
Samd12	530.520111303478	-0.742824163630099	0.521983579150883	-1.4230795628446	0.154713092130892	0.68243686593615
Wdr78	206.133205766731	-0.916016660040154	0.643705552466693	-1.42303675419601	0.154725500876787	0.68243686593615
Gprin1	5.40330802048638	-2.30732003263266	1.62164960690021	-1.42282279896649	0.154787530425278	NA
Dusp19	439.017148919819	-0.383997666822184	0.269903351179028	-1.42272285669946	0.154816511994316	0.682622330874371
Erp44	3709.87810981563	0.254308018638601	0.178802377580305	1.42228544206234	0.154943403343192	0.682783954624187
Tnfaip1	8251.06338935991	0.284662578572997	0.200148218045501	1.42225887071492	0.154951114074805	0.682783954624187
Ythdf2	2130.64334820642	0.236285670484006	0.166250200175729	1.42126547958588	0.155239595102166	0.683297112319799
Selenom	2997.20106668299	0.42084987472244	0.296139562451027	1.42112006663087	0.155281857251021	0.683297112319799
Leap2	8.20351627030172	2.1430517477306	1.50804149572893	1.42108274460626	0.155292705760219	NA
Hopx	5264.38920874951	0.56737024100351	0.399258683376671	1.4210592396014	0.155299538328526	0.683297112319799
Cars	1480.56613188458	0.290933207111021	0.204772279592544	1.42076460588279	0.155385203492765	0.683297112319799
Ccdc90b	1246.11964070338	0.329698524221016	0.23212646409895	1.42034009564921	0.155508693504628	0.683297112319799
Cdc16	2334.26989255074	0.223586523341827	0.157439980019581	1.42013815877021	0.155567463076054	0.683297112319799
H2ac10	10.5707290809371	-2.5104194942477	1.76791333547371	-1.41999013406109	0.155610553326841	NA
Itgb8	2365.45879501844	-0.598456158367399	0.421536881511712	-1.41970058757663	0.155694867002572	0.683297112319799
Lrrtm4	1.64770463839098	5.70123338663811	4.01588327429055	1.41967109032702	0.15570345831691	NA
Pole	262.56996970005	-0.627492412936723	0.442013618390312	-1.41962235286296	0.155717654288839	0.683297112319799
Tmsb10	9857.80831219942	0.299966116438503	0.211302785280448	1.41960322974625	0.155723224630049	0.683297112319799
Klhl26	2048.99199299612	-0.221251336276255	0.155854488515166	-1.41960195297633	0.155723596543646	0.683297112319799
Ptma	41154.0739208924	0.276649659710283	0.194881343407305	1.41958001147437	0.155729988045539	0.683297112319799
Nsmce1	1635.87777632507	0.346791964387547	0.244310430351401	1.41947261068119	0.155761276486823	0.683297112319799
Cog4	3156.52933259473	-0.224918105461143	0.15845760693964	-1.41942131908391	0.155776220649205	0.683297112319799
Smyd2	1658.33606661481	0.260053569052088	0.18322048361266	1.41934768386409	0.155797676683124	0.683297112319799
Mecr	511.689613493802	0.372945844095195	0.262790084755943	1.41917776099336	0.155847197837701	0.683297112319799
Taf7	995.99709810456	0.377761876163432	0.266186537996954	1.41916221235709	0.155851729821902	0.683297112319799
Pik3c2g	22.8755029517536	1.7141831789061	1.20823769406933	1.41874664837905	0.155972891931513	NA
Hydin	31.580888572874	1.33366019539226	0.940262091416931	1.41839196492809	0.156076360193481	NA
Srfbp1	792.163566164591	0.379549603666143	0.267639005459249	1.41814009140732	0.156149868355396	0.684259951028452
Setd5	6563.16837107616	-0.299092294845254	0.210914620383747	-1.41807284056967	0.156169499653747	0.684259951028452
Nefm	8.42872118102502	2.81200148092179	1.9833961160166	1.41777099300232	0.156257635516272	NA
Braf	4096.6536044366	-0.32333522793641	0.228065832509805	-1.41772761126991	0.156270305561269	0.684280798169747
Gm4956	12.8100785930269	-2.22812930644492	1.57172277617913	-1.41763505639431	0.156297339692408	NA
Racgap1	143.387107668237	0.770815752884393	0.543740148768433	1.4176178724898	0.156302359288206	0.684280798169747
Ufm1	3579.84263015634	0.238265784739567	0.16812633302698	1.4171830221345	0.156429424267347	0.684280798169747
Gm11944	109.184541321101	-0.685523481688176	0.483761710517634	-1.41706850042897	0.156462900988597	0.684280798169747
Rps25	9583.55914023242	0.31604382966699	0.223029001346635	1.41705261539413	0.156467544894473	0.684280798169747
Tmem69	556.388100601654	0.344766215659223	0.243298807109321	1.41704852463296	0.156468740823781	0.684280798169747
Jakmip2	10.4170106571432	-1.79425537531201	1.26623836178713	-1.41699653829762	0.156483939572789	NA
Rusc2	13348.6066257978	0.315382240708796	0.222616351142277	1.41670743901121	0.156568481200837	0.684502278112911
Cyb5r3	23040.3784076401	0.313748352411052	0.221513709559966	1.41638345109343	0.156663266504927	0.684616509371206
Cdkn2aipnl	1684.31937281339	0.360582528383274	0.254644646018865	1.41602242191482	0.156768939783488	0.684616509371206
Hmga1	25.8201352615974	1.10293683342846	0.77894014328217	1.41594555491913	0.156791445738007	NA
Gm6225	34.9570767064912	-1.00077294961097	0.706889331077259	-1.41574204845594	0.156851042400748	NA
1110046J04Rik	77.3407789790647	0.774728451084443	0.547233488242745	1.4157182769867	0.156858004971663	0.684616509371206
Pea15a	17500.3761996547	0.237632267899608	0.167864434102089	1.41562010541845	0.156886761524405	0.684616509371206
Mrc2	12246.7309087398	-0.395865523097586	0.279669519032333	-1.4154761107585	0.156928947871506	0.684616509371206
Pgr	193.458558519851	-0.527425642430201	0.37261753845099	-1.41546113106421	0.156933336990441	0.684616509371206
Crls1	900.729569792067	0.369331012528048	0.260929432409025	1.41544404982683	0.156938341984678	0.684616509371206
1110006O24Rik	34.254276537683	0.94640047763521	0.668799374952537	1.41507380700285	0.157046857027542	NA
Erlin1	1547.4574122437	0.314014009787528	0.221909041421586	1.4150573035506	0.157051695373754	0.684762801842945
Kpnb1	11157.4208354503	0.192095977933728	0.135777019188649	1.41479006595976	0.157130057619308	0.684762801842945
B3gnt8	335.161771691205	-0.365785134242305	0.258555535648451	-1.41472559589539	0.15714896665308	0.684762801842945
Kmt2b	5852.05438088779	-0.355822152620986	0.251570692831407	-1.41440224461855	0.157243831421402	0.684762801842945
H2-T3	57.2118583886764	1.02221497269192	0.722722300955506	1.41439522668729	0.157245890822555	0.684762801842945
Gpkow	3331.70711295629	-0.17127370343522	0.121129469151271	-1.41397221200835	0.157370061585556	0.684762801842945
Jund	31483.359188298	0.314442642158084	0.222412280539876	1.4137827344552	0.157425704484006	0.684762801842945
Spatc1	19.7044825100671	-1.24850886944449	0.883219900227803	-1.41358779294089	0.157482967514506	NA
Sec61a1	8776.07326130277	0.205119929621166	0.145115121546187	1.41349796930626	0.157509358039442	0.684762801842945
Dnajc24	539.645027398819	0.278929678756532	0.19733965082306	1.41344974308599	0.157523528468587	0.684762801842945
Kcnb1	996.992091823747	-0.45924315474993	0.324957585594105	-1.41324029691542	0.157585081760844	0.684762801842945
9930021J03Rik	3166.45638109507	-0.200629676894283	0.141985856376016	-1.413025790139	0.157648141182293	0.684762801842945
Dynlt3	5516.90730344718	0.314331391619581	0.222462019154232	1.4129665495918	0.15766555973326	0.684762801842945
Snora21	3.65509446909398	3.4477132234123	2.44085320888254	1.41250330452716	0.157801818378188	NA
Phf2	7397.41061079911	-0.297062455388801	0.210329028603398	-1.4123702151877	0.157840981693539	0.684762801842945
Emilin3	2.99764320631593	-4.15539722082574	2.94246441255714	-1.4122166450314	0.157886180911677	NA
Fam162a	1589.99949671767	0.320354597796276	0.226847765075677	1.41220081092447	0.157890841809901	0.684762801842945
Ssu2	375.492715614027	0.369945109904051	0.261983478783123	1.41209328016558	0.157922497121089	0.684762801842945
Mcm9	539.903982810403	-0.388775487239723	0.275361800265096	-1.41187153361665	0.15798779088606	0.684762801842945
Tgfbr3	13023.1575027997	-0.317045684325109	0.224573976134049	-1.41176502185571	0.15801916077976	0.684762801842945
Hoxd9	1195.79235075921	-0.285740071518765	0.202414584889026	-1.41165752297653	0.158050826183201	0.684762801842945
Sdf2	2636.00402814535	0.273260015396041	0.193594437036652	1.41150758037694	0.15809500204601	0.684762801842945
Rpl15	7129.61031594275	0.335272381678973	0.237561571471126	1.41130730699735	0.158154020872976	0.684762801842945
Gm10069	98.2677283221839	-1.03186238922311	0.731291682606937	-1.41101343522012	0.158240652537923	0.684762801842945
Gm30794	19.3593252064576	1.40187316910067	0.993658738623028	1.41081954458865	0.158297830024119	NA
Rap2c	1485.66910553708	0.283682636267052	0.201126012484447	1.41047213516943	0.158400318644982	0.684762801842945
Zfp334	882.822863996366	-0.401580489616935	0.284715844613068	-1.41046063018617	0.158403713568415	0.684762801842945
Hey2	653.778017668794	-0.483761614690269	0.34298951820064	-1.41042681778771	0.158413691346729	0.684762801842945
Pear1	7625.56912896864	-0.28558319332659	0.202495726549	-1.41031713702603	0.158446060569936	0.684762801842945
Extl3	6803.42878284505	-0.242524274670254	0.171985200072283	-1.41014619030198	0.15849652072058	0.684762801842945
Dnmt3b	378.737766640152	-0.475157805127654	0.336960653100311	-1.41012845492736	0.158501756555002	0.684762801842945
Twsg1	4253.08579342549	0.271943228525593	0.192855791689062	1.41008587890397	0.158514326376222	0.684762801842945
Ilf2	2438.02477256343	0.314056948269926	0.222729256158436	1.41003904779588	0.158528153307843	0.684762801842945
Mpzl1	2560.00873064779	0.311739234562481	0.221109364759726	1.40988707059622	0.158573031018139	0.684762801842945
Supt20	3742.48887325922	-0.291623895308036	0.206855290598613	-1.40979664800505	0.158599736684124	0.684762801842945
Lrrc75b	91.5831006391938	0.756476011115635	0.536598952197665	1.40976050739095	0.158610411508482	0.684762801842945
Chchd6	551.273242326243	0.400285354843111	0.283954255120546	1.40968253732693	0.158633443316568	0.684762801842945
Gstm5	483.209840932848	0.750739303552635	0.532569804000591	1.40965427989568	0.158641790987858	0.684762801842945
Camk2d	2944.26057634946	0.403098388533741	0.286065754136164	1.40911095685319	0.158802361478749	0.685065498070385
Cxcl16	799.095084463663	0.421935792291797	0.299439671902938	1.40908447304392	0.15881019149071	0.685065498070385
Zfp952	749.956586831429	0.300663038802517	0.213454008798732	1.4085612188526	0.158964952975575	0.685520994242336
Gm9895	6.90560209195777	-3.2582449387136	2.31325476522546	-1.40851106747684	0.158979792104841	NA
Cpne9	4.12637529590504	-2.84402029764002	2.02090393603865	-1.4073010829079	0.159338128370308	NA
Gm32211	3.82969869941031	-2.67497881436645	1.9009370678373	-1.40718956962093	0.159371183695979	NA
Ciita	92.5998327426969	-1.11604312624552	0.793125764504843	-1.40714521730647	0.159384332272515	0.686329626609121
Rpusd2	263.935965892612	0.488734980860017	0.347323951089203	1.40714448090133	0.15938455059227	0.686329626609121
Gm10910	20.0209907818407	1.24702922990825	0.886239818459709	1.40710133299539	0.159397342913622	NA
Rpl3	13286.5397207254	0.30242756938056	0.214943920374274	1.40700685487616	0.159425356126886	0.686329626609121
Add1	15338.2121825489	-0.202206068090043	0.143724145871141	-1.40690394689376	0.159455873072157	0.686329626609121
Chd8	7486.43803081552	-0.289890683480227	0.206051125340253	-1.40688716454001	0.159460850230216	0.686329626609121
Ddx11	354.557261564238	-0.507131757382288	0.36046455397299	-1.40688384417484	0.159461834967889	0.686329626609121
Myo9a	4257.04028562373	-0.289609817509168	0.205887385756513	-1.40664187096759	0.15953361058237	0.686329626609121
Ttc21b	1012.83294794331	-0.299140829144722	0.212694596413156	-1.40643361039434	0.159595405708294	0.686329626609121
Mmp25	5.75987893745469	2.86334204212761	2.0359370938879	1.40640005564202	0.159605363775484	NA
Snord95	7.232598797388	2.25658431264057	1.60456381722944	1.40635373202978	0.159619112038341	NA
F420014N23Rik	99.7343220979156	-0.565883070782394	0.402420101404003	-1.40619981161002	0.159664800106943	0.686329626609121
1700047A11Rik	4.25763054918525	2.54886328535713	1.81264678024187	1.40615552524636	0.159677947423077	NA
Ovol2	12.1755478683425	1.44841192226883	1.03014834041913	1.40602267211296	0.159717392515091	NA
Sec14l2	209.354162226583	0.455071903468765	0.323671256971167	1.40596946335987	0.159733192659675	0.686329626609121
Vash2	33.4581277890408	1.13677035395418	0.808657252524147	1.40575052088615	0.159798219265647	NA
Ppp1r15a	5646.33014353607	0.389236338428704	0.277188858861636	1.40422793335644	0.160250986365986	0.686329626609121
Dcp2	2653.68510671373	-0.252373951606405	0.179760080527327	-1.40394881258433	0.160334092717743	0.686329626609121
Rassf9	490.084038263688	-0.445825947795853	0.317555813015946	-1.40392941814441	0.160339868493342	0.686329626609121
Polr3a	1351.06521751358	-0.296530882259563	0.21125332333997	-1.40367440176245	0.160415828466674	0.686329626609121
Pcgf2	1705.22506902094	-0.266922556155132	0.19016868518274	-1.40360941076411	0.160435191236096	0.686329626609121
Me3	450.274768841288	0.724248090543998	0.516064922813495	1.40340499523883	0.160496104273182	0.686329626609121
Nemp2	564.381146421213	-0.357992807744108	0.255164185425386	-1.40299002835094	0.160619812496434	0.686329626609121
Epb41l4aos	174.737779019688	0.508035577754508	0.362157950757849	1.40280111672655	0.160676153916362	0.686329626609121
Bspry	380.810842705555	-0.493725431584867	0.351961651380804	-1.40278189299289	0.160681888082195	0.686329626609121
Rdh9	2685.81312237083	-0.421297416021863	0.300339596222371	-1.40273683963381	0.160695327463123	0.686329626609121
Mcm6	264.029404841045	0.894373420218989	0.637646148811339	1.40261714414213	0.160731036658333	0.686329626609121
Hsbp1	4373.72862899954	0.232919401302354	0.166071690127933	1.40252321827353	0.160759062105653	0.686329626609121
Stx3	1316.23383944828	0.390829915886307	0.278673154511032	1.40246704628606	0.160775824375838	0.686329626609121
5730408K05Rik	1.30337648598914	6.53785288516611	4.66241797348912	1.40224512738688	0.160842060059666	NA
Cul5	2239.86243513222	0.251919480020145	0.17969462891882	1.40193105122777	0.160935836968166	0.686329626609121
Coq2	1987.66998684165	0.262471337714926	0.187240483231323	1.40178733351516	0.160978761997796	0.686329626609121
Ifi209	30.2003862027185	1.34206994458323	0.95749344922248	1.40164921825109	0.161020021860048	NA
1110002L01Rik	115.825586666478	-0.654368371670307	0.466928584416977	-1.40143138267573	0.161085113204266	0.686329626609121
Fam83f	11.8268979229834	1.90654368618187	1.36047093753628	1.40138508922101	0.161098948689838	NA
1700102H20Rik	9.81793257547446	2.38779526868951	1.70405657289277	1.4012417819181	0.161141783893149	NA
Teddm2	2.7811839567442	-3.93420129855376	2.80779798280399	-1.4011696434887	0.161163349652173	NA
Gm52687	315.480986409022	0.455464585573405	0.325071688395703	1.40112043537602	0.161178061651457	0.686329626609121
Spn	1012.91876908339	0.519637468708283	0.370887896154196	1.40106343209498	0.161195105479939	0.686329626609121
Chtf18	109.675491930319	-0.7695411377715	0.54939878088718	-1.40069684269927	0.16130474725728	0.686329626609121
Smco2	1.10972097976071	6.85810945355268	4.89657694252166	1.4005926046004	0.161335933701537	NA
Mdc1	2415.69705621585	-0.306439500613773	0.218796031920292	-1.4005715639551	0.161342229292981	0.686329626609121
Arid1a	12684.5004189898	-0.356941965729776	0.254925528585679	-1.40018133024998	0.161459025122104	0.686329626609121
Ocstamp	7.78920343228302	-2.38240491285191	1.70167169012852	-1.40003793133091	0.161501960045045	NA
Fam174c	283.907504491992	0.528048289775067	0.377172275034597	1.400018836821	0.161507677762982	0.686329626609121
Cd200	11234.0227725353	-0.342877507279219	0.244943756049527	-1.39982138270914	0.16156681298407	0.686329626609121
Spast	1871.56431262354	-0.285309651458203	0.203827078367433	-1.39976323922911	0.161584229398853	0.686329626609121
Eid1	3268.74525988262	0.413457723931238	0.295391109300744	1.3996958977878	0.161604402761072	0.686329626609121
Zfp799	694.5442191295	-0.341233736910051	0.243818306583935	-1.3995410832393	0.161650787505816	0.686329626609121
Prr11	106.589411634462	0.779513637917642	0.556994389904958	1.39949998069218	0.161663104129648	0.686329626609121
1700012D16Rik	1.93919570752035	-6.24435853292513	4.46249821397899	-1.39929658982594	0.161724061845792	NA
Rbms2	11085.6294075971	-0.219165917721691	0.156652474141069	-1.39905813121296	0.161795551716503	0.686329626609121
Sugt1	3841.52407301398	0.27412796923374	0.195945664908278	1.39899991848281	0.161813007510073	0.686329626609121
Rbm7	2883.91993652059	0.391363646908616	0.279752437379667	1.39896420769151	0.161823716527763	0.686329626609121
Zbed6	4281.32161013711	-0.55786200726312	0.398790328597579	-1.39888549761211	0.161847322140154	0.686329626609121
Atg2b	2510.26552691046	-0.290020763757114	0.207358052594071	-1.39864721976756	0.1619187989024	0.686329626609121
Cbfa2t2	2026.17609933268	-0.232044807911649	0.165913927294722	-1.39858546955769	0.161937326144262	0.686329626609121
Immp2l	110.645704406119	0.557466844426238	0.398604701614094	1.39854558204872	0.16194929465504	0.686329626609121
Dmac2	1299.29277331446	-0.24371911437282	0.174278032876412	-1.39844999596508	0.161977978608561	0.686329626609121
Bcl3	498.460176720795	0.786151369929667	0.562232735092461	1.39826680458295	0.162032962318104	0.686329626609121
H2az1	3973.89609431453	0.287397558386354	0.205539492874008	1.3982595479231	0.162035140647691	0.686329626609121
Col6a2	658.484276603793	-0.401921407585788	0.287447942555199	-1.39824068321034	0.162040803626709	0.686329626609121
Rnd1	676.88448000067	1.21044969080455	0.866027756691579	1.39770311222904	0.16220223929991	0.686329626609121
Cdc45	94.3223345180438	0.636832528286778	0.455632646209271	1.39768854050524	0.16220661696177	0.686329626609121
Gm1966	69.7637843573553	-0.756471733568954	0.541235328009778	-1.39767619447651	0.162210326046336	0.686329626609121
Gzf1	2445.17511671117	-0.28278328674327	0.202341753098968	-1.39755281553262	0.162247395970062	0.686329626609121
Ap4s1	1091.23579501332	0.376157744857795	0.269160832662629	1.39752036407644	0.162257147261236	0.686329626609121
Mrto4	653.061283053789	0.382216155017494	0.273506048155624	1.39746874921031	0.162272657848868	0.686329626609121
Sh3kbp1	1960.31666320793	-0.335901897043263	0.240365102423488	-1.39746532943644	0.162273685551661	0.686329626609121
Gpr20	55.7319863050505	-0.775510779260362	0.554954456900151	-1.39743139210412	0.162283884589066	0.686329626609121
Ganab	13771.5602760947	-0.221276613071643	0.1583514368945	-1.3973767299571	0.162300312980974	0.686329626609121
Zfp608	2827.40735360808	-0.361703892144444	0.258849748810845	-1.3973507558192	0.162308119797606	0.686329626609121
Slc18b1	887.77160004616	-0.318975957853895	0.228296659132964	-1.39719941178867	0.162353613568427	0.686329626609121
Fancl	425.27350024387	0.361538538556341	0.258797848586097	1.39699205589054	0.162415960037255	0.686329626609121
Meis1	1095.2396703328	-0.34159871462363	0.244526889283967	-1.39697812221761	0.162420150174134	0.686329626609121
Angptl7	6162.77195498793	1.15009981951758	0.823390383190479	1.3967855867604	0.16247805782535	0.686329626609121
Kctd10	14258.8805987849	0.211975987945959	0.151772583761708	1.39666850686798	0.162513278806809	0.686329626609121
Asah1	4296.16814458578	0.250438121623475	0.179374206332931	1.39617689044235	0.162661233969044	0.686329626609121
Polr3k	1147.84335911714	0.302981928788081	0.217016990852357	1.39612077191785	0.162678129663627	0.686329626609121
Sfmbt2	50.5370520091106	-0.72835475892014	0.521708660659553	-1.39609482042974	0.162685943367596	0.686329626609121
Mrpl16	819.54712408163	0.359738364589424	0.257695814872039	1.39598062455168	0.162720329838147	0.686329626609121
Insrr	178.101278020608	-1.13410599913879	0.812476372949802	-1.39586335910454	0.16275564631736	0.686329626609121
Nup210	464.415562121688	-0.522927044607171	0.374684428450559	-1.39564658923682	0.162820945462742	0.686329626609121
Loxl3	1379.92156482275	-0.376670608383653	0.26992613810946	-1.39545807242611	0.162877749799779	0.686329626609121
Api5	6925.3900000868	0.227772431254731	0.16327064096728	1.39506055654169	0.162997579224439	0.686329626609121
Tnfrsf1a	7691.62460369771	0.251470838840649	0.180260542240148	1.39504095414088	0.163003490002008	0.686329626609121
Nrn1l	30.9279252119334	-1.08626287680755	0.778696742038127	-1.39497549965911	0.163023227882112	NA
Pde4b	4754.14483949846	-0.414065375456196	0.296827527512975	-1.39496959370824	0.163025008917561	0.686329626609121
Twistnb	884.725228046114	0.387459347072775	0.277767354768318	1.39490599028799	0.163044190492357	0.686329626609121
Kcnj13	15.9864534508957	-1.49878184490237	1.07456122202523	-1.39478497286325	0.163080691732278	NA
Eaf1	4780.53094817611	0.229029697480229	0.164258030841617	1.39432876619023	0.163218348054679	0.686329626609121
Itgb1bp1	1300.02143202424	0.258031219580902	0.185058209825738	1.39432462803936	0.163219597105872	0.686329626609121
Rab20	327.285786819754	0.590893646385519	0.423801689296741	1.39426920965334	0.163236325175337	0.686329626609121
Bmyc	995.413395446811	-0.526674905469053	0.377775862702902	-1.39414652302244	0.163273362798893	0.686329626609121
Kcnk10	9.10560553575021	2.58916845668174	1.85753045384348	1.39387672020365	0.163354835323421	NA
Ly6g6e	10.8833105824601	1.73077273843665	1.24170822566052	1.39386427718635	0.163358593488282	NA
Aatk	4783.21178974026	-0.346733179142289	0.248804194440205	-1.39359860842547	0.163438848985095	0.686329626609121
Rprd1a	1471.87033072707	-0.395407488394305	0.283733313938346	-1.39358851770302	0.163441897862838	0.686329626609121
4930532I03Rik	2.4001584055776	-4.68421324281203	3.36177051626858	-1.39337685905203	0.163505859692115	NA
Nynrin	3252.52583615453	-0.346801370981447	0.248892857050446	-1.39337615024909	0.163506073919319	0.686329626609121
Stk26	1216.38450512672	-0.430189887615567	0.308761445300898	-1.39327592276404	0.16353636860717	0.686329626609121
Zfp617	1071.43936707139	0.380682418427705	0.273237078697314	1.3932311831273	0.163549892943487	0.686329626609121
Ncbp1	2326.77638061568	0.173707143121782	0.124681192844987	1.39321046870114	0.163556154988968	0.686329626609121
Polb	2427.53151772473	0.419292917834193	0.300969009514173	1.39314316284929	0.1635765030375	0.686329626609121
Unc13b	2842.80592583034	-0.332120505830288	0.238416979798095	-1.3930237104402	0.16361262084257	0.686329626609121
Zeb2	9486.78543419724	-0.288476164139394	0.207108551412821	-1.39287423030827	0.163657826340651	0.686329626609121
Tm6sf1	178.080701012677	0.413628707350128	0.296962923083074	1.39286313272993	0.163661182824599	0.686329626609121
Pak4	1822.56500117684	0.257611563892463	0.184953128259386	1.39284783294488	0.163665810359134	0.686329626609121
Igfbp7	118038.212534358	0.291403795448126	0.209216151714762	1.39283603612696	0.163669378462369	0.686329626609121
Bad	1452.69156366037	0.243438042863666	0.174782390696914	1.39280646003868	0.163678324398264	0.686329626609121
Ykt6	5204.95049243497	0.2608992681911	0.187330557153011	1.39272135927081	0.163704067045763	0.686329626609121
Rev3l	2966.9832398834	-0.332799350073088	0.238971222805914	-1.39263358225931	0.163730622443117	0.686329626609121
Gm15412	1.50025978406356	5.90431470104877	4.24046739803791	1.39237356329652	0.16380930567839	NA
Lrrc4	369.793530057035	-0.524083422893539	0.376426135006778	-1.39226098869066	0.163843380240082	0.686595854315365
Ttll5	973.010785436388	-0.384910862878976	0.276626389079439	-1.39144665178144	0.164090026291463	0.687074553710545
Serpine3	27.5628692845916	0.935560486390528	0.672499324377756	1.39116940713089	0.164174061844967	NA
Trim59	126.057010846612	0.47099485987478	0.338594565286096	1.39102900094339	0.164216632693468	0.687074553710545
Fance	987.910823935602	-0.312603248316573	0.224757266038432	-1.39084824186783	0.164271450692786	0.687074553710545
Als2cl	5543.96383436524	-0.286861631524087	0.206288370605748	-1.39058557048923	0.164351134439431	0.687074553710545
Krt75	2.72184155161415	4.9291360647021	3.54562260542409	1.39020324869362	0.164467167249532	NA
