gene	logFC	logCPM	PValue	FDR
Lgals3	1.64432293077137	4.29978105981466	0.000204016560864646	0.0123000929714283
Mdk	-1.60837247512441	4.84052630005759	0.000204040819209144	0.0123000929714283
Mlkl	1.1819982262306	3.96302004820088	0.000209566237804449	0.0125044639639075
Foxi1	-1.99047235345532	1.32214245736551	0.000209748646911682	0.0125044639639075
Clec7a	2.27638642011052	0.465239926761356	0.000210784643791855	0.0125044639639075
Pyroxd2	-1.03117409112675	4.60242621623465	0.00021115177563096	0.0125044639639075
Ifi209	2.59713017665345	-0.437875189539429	0.000221582578841597	0.0129845680430034
Klk1b5	-2.33977346046329	1.64794853437004	0.000221679744029481	0.0129845680430034
H19	1.58126937240243	2.61229550819398	0.000222156561027359	0.0129845680430034
Ch25h	1.76984130109144	1.81129939408699	0.000226445245982647	0.0131599125583428
Spp2	-2.18350041544039	5.45861641388565	0.000227114462064682	0.0131599125583428
Pdzk1ip1	-1.82074980168192	6.37523107723467	0.000228400822785697	0.0131635996883762
Kcnq4	2.31560872456844	2.26136237680435	0.00022913652659972	0.0131635996883762
Gm4952	-2.12264404706038	2.39978075577604	0.000236432020116942	0.0135249176443917
Slc5a2	-1.56210930480196	6.19948795241948	0.000237918171011189	0.0135424199090338
Rnf128	-1.94394507666991	4.21867837065901	0.000238752772330656	0.0135424199090338
Cxcl1	1.25023917825986	4.51239262705058	0.000240373936361896	0.013577087506357
Gm5424	-1.9828575450038	2.23393454891116	0.000242834815913625	0.0136586963612002
Cyp1b1	0.981739528820199	5.88487276964193	0.000254181915039003	0.0142373645161221
Cdh1	-1.64017721246549	4.22511082549451	0.000257348201958065	0.0143549040619181
Arsb	-1.02358003313321	5.49424437786995	0.00025979358082333	0.0144314260620166
Cryzl2	-1.30544709747959	5.1605768594547	0.000264269385215357	0.0146196433969138
Adra2b	-1.73227534017424	4.51816896651114	0.000268576315847509	0.0147966260574961
Agxt2	-1.6924314689559	4.06132264209057	0.000269928012694245	0.0147966260574961
Bdh1	-1.72764419642329	3.42432949842437	0.000270770662065316	0.0147966260574961
Klk1b21	-2.73890443931117	-0.478173971233428	0.00027519336839805	0.0149207005589097
Serpinb6b	0.906362511387511	6.56239376402694	0.000275261008599985	0.0149207005589097
P2rx1	0.971516574972438	5.57911752809179	0.000278918236647952	0.0150582243183069
Ces1e	-2.01622028189157	3.74751911076133	0.000281870362590958	0.015156733137241
Mlxipl	-1.61542061306454	4.28439374358865	0.000287602968072707	0.0154033733059817
Cyp2d26	-1.85846608363615	5.37739102358301	0.000291457432317285	0.0155408393364734
Aqp11	-1.40603848375482	2.9292837846663	0.000292481763901493	0.0155408393364734
Gm12250	3.00624996153489	2.20885425622418	0.000294025223521928	0.015561342833879
Hpn	-1.40626372118789	5.94892628768903	0.000295864154196565	0.0155972620582919
Acsm3	-1.59243462558951	3.15244876720578	0.000297364078049832	0.0156150988329058
Fam13a	-1.25279777348517	3.82351665476981	0.000299320270365816	0.0156242658977751
Plekha6	-0.984075211278696	5.45601760556097	0.00030055332718028	0.0156242658977751
Paqr5	-1.43858228509495	3.36096684013881	0.000301025430895169	0.0156242658977751
Khk	-1.60640443478896	6.53931624904589	0.000303658345489882	0.0157003043785403
Ntrk2	1.21554985667339	5.17192482964888	0.000306186810078612	0.0157703804133593
Pou3f3	-1.87240830768751	3.58406292925338	0.000309636053149684	0.0158279164810043
Gadd45b	1.10304877475468	6.60916371198822	0.000309658709700523	0.0158279164810043
Cyp4b1-ps2	-1.67345236284993	2.52824676853627	0.000318617536162888	0.0161964325398444
Smarca2	-0.896773176665093	8.1576681038082	0.000319278034892416	0.0161964325398444
Kcng2	-1.3547676154012	3.08729386593079	0.000321820296120625	0.0162640234614645
Cyp2e1	-1.69243669042058	7.46810790830513	0.00032461472545484	0.0163438043231813
Abhd3	-1.67433970646202	3.80298702168978	0.000326571567314923	0.0163809760425914
Zbp1	2.67361612432299	0.948605602828752	0.000332280708480555	0.0166053887141416
Sema4g	-1.23329777647528	3.4440402168451	0.00033853795624475	0.0168554286881414
Aadat	-1.6560798772925	4.38848976728915	0.000341548242439632	0.0169425572808708
Mmp8	2.30089287135576	-0.247703491634232	0.00034368239899587	0.0169857444474319
Sh3gl2	-1.69737466312491	1.63121723448175	0.000348933600879911	0.0171546386700701
Tubb6	0.919925119663189	4.91128109237423	0.000349651937484133	0.0171546386700701
Pantr1	-2.11789579527708	-0.228460210279727	0.000357980641998969	0.0174993955286987
Tpm4	0.817289997153873	9.113148601751	0.000361291452570269	0.0175972499887758
Ckmt1	-1.81984363529371	3.16510275375747	0.000371663256454512	0.0180023952455143
Slc30a2	-0.985797919075447	4.96140413100567	0.000372287873112621	0.0180023952455143
Cyp4a12a	-1.78757770692108	5.0439245135959	0.000374102584753995	0.0180253084116414
Nadk2	-1.14681267156247	5.0056354326289	0.000375844543540036	0.0180445649957454
Miox	-2.0608556379138	7.71287149142869	0.000380691258664069	0.0182122156235625
Nkain1	-1.65209210330401	2.80811383332587	0.000383891473725287	0.0182584927056654
Slc6a19	-1.29386517996975	6.09444048367574	0.000384375023112647	0.0182584927056654
Cela1	-1.94548124932032	3.70322820262408	0.000390089869772988	0.0184647116878813
Runx1	1.76127126408324	1.62754094934825	0.000391646585365442	0.0184733510423426
Gstt1	-1.22812624050967	4.75360691401676	0.000393356311550018	0.0184891220145695
Abcc6	-1.772566301823	1.39055135202679	0.000400259324191507	0.0187023703260563
Gas2	-1.78806551890071	5.43155905162818	0.000400675641888285	0.0187023703260563
Cbs	-1.47025279592118	4.94449385743186	0.000403286452181322	0.0187407714540754
Mccc2	-1.14534450762663	4.51507827694336	0.000405032270308235	0.0187407714540754
Asb11	-2.16245370501316	0.00427052242782288	0.000405680613935575	0.0187407714540754
P2rx5	1.52371561169312	3.30142370077921	0.00040799514949882	0.0187831465572351
Tmem174	-1.47705019377185	5.3015157116507	0.000422256645986044	0.0193263361309014
Etfbkmt	0.91477182522983	4.82481005138643	0.000422669257047163	0.0193263361309014
Chrm3	1.23798894152714	3.81789170942475	0.000425342858274877	0.019327437935108
Thsd7a	-1.28562564050261	8.04965728230274	0.000425568818626197	0.019327437935108
Tspan1	-1.96728500611768	2.71130599522121	0.000428366486095227	0.0193889921635627
Aldh1a1	1.39361117863165	4.82300648886809	0.000430703270065076	0.0194293424814927
Apom	-2.18789077999999	3.67224603363581	0.000432327900498573	0.0194374045699074
Oxgr1	-1.77970069626626	1.83671516501118	0.000436496674983409	0.0195594160060066
Eci3	-2.02327559178453	3.12441117598493	0.000443347593421014	0.019800404313484
Tmem30b	-1.76258125096784	2.23471251222323	0.000445473797811302	0.0198294843178057
Ada	1.11694709889557	4.67656381514323	0.000456096198562594	0.0201444991720018
Amacr	-1.35065106852752	5.21943420002653	0.00045632511448715	0.0201444991720018
Pcbd1	-1.74277367269809	4.95380376527868	0.000457046213453883	0.0201444991720018
Fxyd2	-1.87131345086836	7.72292669975654	0.000459127006727629	0.0201700795798677
Cmbl	-1.38235440386981	4.74577217859967	0.000462187793945138	0.0201816097717723
Slfn2	0.92926046315021	5.11147993763934	0.000462392011433896	0.0201816097717723
Cd44	1.02974708018292	4.24979924621417	0.000468796600974999	0.0203949278540677
Lyz2	1.56973885754862	5.18422486470465	0.000470796021596996	0.0204158416720272
Dnah8	1.48115042953814	0.883653331553478	0.000474748422926238	0.0205210387440431
Fcamr	-1.770971771894	1.19112914644211	0.000477955903728044	0.0205934654288977
Kcnh1	1.4618960962817	3.56978955696025	0.000481946074222309	0.0206990449705128
C330020E22Rik	-1.01434194917058	6.84607405610933	0.000483967509817994	0.0207196663518576
Mxra7	0.772153143766573	6.653885398971	0.000487480527233426	0.0208038118336475
Trpm6	-1.31409707420498	2.14192375847272	0.000491516595900685	0.0208604148198542
Prom2	-2.31790234590509	0.427308738689588	0.000491910399307726	0.0208604148198542
Rflnb	1.08788055681533	5.90501202168108	0.000500755195419213	0.0211580657237472
Cerk	0.907340793355938	7.0962517216566	0.00050207713798076	0.0211580657237472
Ttr	-2.09586194374995	3.17918268336397	0.0005065945635097	0.0212423136227865
Gal3st1	-2.08431710531148	1.84230209753224	0.000508677240310459	0.0212423136227865
Spint1	-1.65854335386792	3.73224851716314	0.000508816855355	0.0212423136227865
Glipr2	1.07258520091185	3.33527934266542	0.00051167954463278	0.0212956907693451
Rhoc	0.825450765041008	7.56556846224656	0.000519826064082454	0.0215679684551248
Angpt2	0.781233539932591	6.19978926347022	0.000524921777633655	0.0216626272900038
Scnn1a	-1.5062102212939	4.35395243388595	0.0005254102226249	0.0216626272900038
Slfn4	1.3805029268598	2.5529334748569	0.000526941837672488	0.0216626272900038
D630024D03Rik	-1.96193530481626	0.459894548146059	0.000533910497990562	0.0218634797479072
Ugt2b34	-2.04265094706821	2.66455795258578	0.0005350803270893	0.0218634797479072
Gramd4	0.857141829858198	6.71687166479107	0.000543666567037545	0.0221469989717749
Marcksl1	0.979377596475727	6.35307296492597	0.000550683934680091	0.0223650880178383
