gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Snx32	922.077580734376	-0.337670977904017	0.171599239751385	-1.96778830951256	0.0490923998480426	0.234105722188108
Snx33	2914.61712915223	0.336520844422179	0.219494543164545	1.53316269083694	0.125235774361714	0.390459084727585
Snx4	3084.6806999062	0.362358376814757	0.13322881591024	2.7198198403181	0.00653174927123022	0.0754444240322499
Snx5	5010.56244420206	-0.182044403594748	0.163126712352811	-1.11596930367248	0.26443527434063	0.575582395853467
Snx6	4456.21652761231	0.140963950493617	0.131907775045567	1.06865535746412	0.285224994469651	0.596681857852263
Snx7	1188.66540337825	-0.629428572906904	0.313725818369177	-2.00630147744558	0.0448240924986449	0.223465664027095
Snx8	2384.02034619768	-0.3553763351422	0.210189839873053	-1.69073983479332	0.090886502652579	0.328990002098985
Snx9	6202.06668279962	0.179292635172296	0.105825528954445	1.69422857550258	0.0902218568158984	0.328085368741969
Soat1	1543.77386089026	0.170596625723978	0.152115322866142	1.12149533991457	0.26207707402862	0.573159203356387
Soat2	8.69556997863243	-0.0147084090473015	0.794347761139204	-0.0185163347426165	0.985226946559382	NA
Sobp	190.546235255135	0.116863470553303	0.343195008657873	0.340516230146582	0.733467802391928	0.898892983926801
Socs1	226.104215478184	0.686172305618976	0.316719201550985	2.16650049084099	0.0302729623908309	0.178233105051466
Socs2	1264.03665489066	1.17898545268731	0.250021500895938	4.71553625773175	2.41074956647797e-06	0.000398114327864129
Socs3	12521.9356002157	0.762162146364923	0.234240463530213	3.25375955493964	0.0011388863136469	0.0267023144494403
Socs4	4012.49866614917	-0.129667008663287	0.14874058789692	-0.871766143301439	0.383335968205742	0.68841883746452
Socs5	4457.15758011439	0.363226685364138	0.143773195427014	2.52638667649651	0.0115242561403601	0.102570605471876
Socs6	1420.08090096081	-0.0161255218471896	0.126375973702282	-0.127599585386209	0.898465859264555	0.967426775322919
Socs7	4377.69804956218	-0.100847183826374	0.175274992509072	-0.575365500706865	0.565044131221061	0.810108095276171
Sod1	10266.1171509525	-0.228589307903946	0.261290237540063	-0.874848253252848	0.3816564781086	0.686796484823209
Sod2	5222.9924758612	-0.603518445133594	0.254070657048607	-2.37539608919944	0.0175301274604023	0.13100601402159
Sod3	3627.94598030656	-0.98320490735916	0.332225126626359	-2.95945378166695	0.00308184926112815	0.0500091449481039
Soga1	6948.33978709398	0.342769413771973	0.317927791258252	1.07813605226334	0.280973044677723	0.591357711921054
Soga3	1.39418926049529	1.65274859324007	2.83016323787132	0.583976419142228	0.559236177155773	NA
Sohlh2	0.868197856668488	-0.480172344133791	4.18223498111546	-0.11481237814278	0.908593837601561	NA
Son	24980.739571082	0.135454007960509	0.191358384947844	0.707855096067138	0.479035247513785	0.757005544215902
Sorbs1	11336.2705243711	0.175508550328237	0.239600052332296	0.732506310494572	0.463859592452341	0.74591646783747
Sorbs2	7089.17869149859	0.356643562655999	0.156149003706809	2.28399512126024	0.0223718176711116	0.151400902395189
Sorbs2os	34.5747980960526	-0.259899616452487	0.668103845156619	-0.389010807730886	0.697268151454282	0.882064531644039
Sorbs3	9276.99884023752	0.286046487902815	0.150319383271847	1.90292483694874	0.0570503535964429	0.25584766527969
Sorcs1	217.958641944065	0.15176663436033	0.279190783458116	0.543594714984918	0.586720397426988	0.821873778177044
Sorcs2	57.4016669139112	0.612153019262262	0.469396563854862	1.30412761063914	0.192190076271412	0.489020905843504
Sorcs3	236.080801704082	0.124766701330161	0.274003676100448	0.455346815436235	0.648859751044364	0.855740121320921
Sord	6655.5229268394	-1.24116024621881	0.460387306019145	-2.69590457858366	0.00701977726816897	0.078493835173747
Sorl1	954.330129353966	-0.538939643468997	0.208830883749372	-2.58074684066273	0.00985868481590047	0.093790230687524
Sort1	3977.66617523631	-0.00668090181609729	0.168552589293907	-0.0396368981579259	0.968382610066005	0.990365456691982
Sos1	2656.840997811	0.0306631091959129	0.206827839488745	0.148254264376153	0.882142108149072	0.960871467409468
Sos2	5977.86243418552	0.0455227507913998	0.155865420521357	0.292064465865038	0.770237334863767	0.917029686434074
Sost	511.041550758453	1.23515810019548	0.302399358747376	4.08452618852055	4.41668453098955e-05	0.0034236065346594
Sostdc1	217.622732450832	-1.89971787084636	0.44592510227663	-4.26017252930486	2.0426916359343e-05	0.00187561984862255
Sowaha	15.3332899137202	-2.00685195475436	0.910241154895584	-2.20474754845003	0.0274718145305874	NA
Sowahb	148.472872958731	-0.624650781796067	0.598579622266622	-1.04355504023128	0.296691303252449	0.608196792292614
Sowahc	1761.44209934158	0.0657444639057891	0.161960754906184	0.405928361743384	0.684795238210157	0.876030193260837
Sowahd	163.751153342285	0.168998088736854	0.271739151980962	0.621912917240185	0.533999130894355	0.793995771743779
Sox10	1.74452943743992	-0.938041614614809	2.18605806281705	-0.429101875457968	0.667849087494862	NA
Sox11	38.8307777026486	-0.393484163957535	0.565523336098891	-0.695787669297396	0.486561812509875	0.762629492151231
Sox12	1927.31491006848	-0.241573256981808	0.214124962531146	-1.12818820433732	0.259240444437735	0.569989144422303
Sox13	13403.9337213052	0.207165850314961	0.147307179234486	1.40635270725801	0.159619416187782	0.443507276909468
Sox14	1.34993913365907	0.143711774435849	2.70916343453191	0.0530465503129309	0.957694818113857	NA
Sox15	3.14710042902184	1.68584776302473	1.50973672268491	1.11665016667716	0.264143932858376	NA
Sox17	6666.14361209458	0.184870157512935	0.18616369627887	0.993051605700837	0.320684806165348	0.632736393929369
Sox18	7856.9674061621	0.348895824069476	0.188572801678866	1.85019165522946	0.0642859312678389	0.272743969213146
Sox1ot	3.9767581760689	0.343042759293887	1.79901094819371	0.190684086518938	0.848773107042334	NA
Sox21	5.23281063033743	-0.0665619227725994	1.24167263717192	-0.0536066599036953	0.957248550308039	NA
Sox2ot	1.60885344782981	-0.0540606175132153	2.75346033041689	-0.0196337012434932	0.984335579305488	NA
Sox3	1.03806711040848	0.137753343831583	3.94701751932756	0.0349006162645692	0.972158989205891	NA
Sox30	7.20019537496787	0.249390537002228	0.896009263813896	0.278334775179319	0.780755383626617	NA
Sox4	5121.0255835538	0.386984240257621	0.151359862095767	2.55671639032528	0.0105665327970813	0.0971775622191623
Sox5	1113.24759484133	0.278775686729011	0.225197091191218	1.2379186838266	0.215746213751003	0.518234343955571
Sox5os3	5.89152296689432	2.86150534790249	1.50950542601738	1.89565754357848	0.0580053428352727	NA
Sox6	571.765484490038	-0.700840229350697	0.241324827507037	-2.90413645620552	0.00368267614647646	0.0548000966634837
Sox6os	2.09078595001593	-2.54821321110433	1.87999401324778	-1.35543687540907	0.175278407626141	NA
Sox7	2182.60615296348	0.199183137305161	0.244267440120696	0.815430567441741	0.414825893227357	0.713027468695919
Sox8	431.698558181407	-0.357074940819525	0.206185467569474	-1.73181429820803	0.0833066315491767	0.314663096191847
Sox9	24.9181018597623	-0.167263210740214	0.582220346685541	-0.28728506602768	0.773894056513926	0.918791310511532
Sp1	8006.14898085656	0.0912861224052561	0.208715358982955	0.437371369553648	0.66184204409336	0.862973410222315
Sp100	4337.59299955096	0.277533518501268	0.209953194157665	1.32188281114149	0.186207177026984	0.480793048462472
Sp110	674.061981131452	0.613632483851757	0.278413510613732	2.20403270839505	0.0275220438861887	0.169838510464202
Sp140	1400.7994856497	0.114468742457854	0.233227779175197	0.490802351515198	0.623566246706729	0.842044439268984
Sp2	1987.46501628474	0.128971795405144	0.155974134072554	0.826879380815478	0.408305431360514	0.706981884467647
Sp3	5450.69964938519	0.203968468271366	0.147078325894469	1.38680167204049	0.16550224712608	0.453050035751031
Sp3os	157.706136806507	-0.311857818072715	0.257780149466683	-1.20978212914343	0.226362505380427	0.530811165958454
Sp4	1818.99688323753	-0.146626471746493	0.155924873119175	-0.940366144370213	0.347029781956585	0.656749692410688
Sp5	99.7191598013592	-1.46014017456825	0.717673611704198	-2.03454627668556	0.0418965477192837	0.214790890036285
Sp6	31.3328766641584	0.868805607933525	0.459764389869074	1.88967572756327	0.0588013422756469	0.259624758266174
Sp7	10.7373421033774	0.22535714457935	0.732412448152007	0.307691581632674	0.758317026054026	NA
Sp8	1.91943764528758	2.28051677310532	2.06883396635898	1.10231986239035	0.270322637228339	NA
Sp9	2.65268832722821	0.269040555729235	2.63973367049291	0.101919583303644	0.918820505676493	NA
Spa17	98.8166983667523	-0.50936015169585	0.384471841497951	-1.32483083731521	0.185227264402474	0.480149774452617
Spaar	268.17221753374	0.656124117171209	0.179903392134904	3.64709141603735	0.000265225583412649	0.0104697496715135
Spaca1	11.0244919614335	-0.703832380542145	0.762503836360427	-0.923054215571778	0.355978952578475	NA
Spaca3	4.96438619395236	0.032747713839076	0.952557501130655	0.0343787265337845	0.972575147209477	NA
Spaca5	3.46736337069384	-0.14185794957942	1.10078969806807	-0.128869256160724	0.897461103810952	NA
Spaca6	776.585088289282	0.520060585358258	0.246605633957234	2.10887552329176	0.0349553274656206	0.193563961997891
Spaca7	0.965882603737948	1.8956582432976	3.12320113316062	0.60696002674001	0.543877440305722	NA
Spaca9	2.56312497138644	-0.0716783427780756	1.54691427856627	-0.0463363379414334	0.963042176912655	NA
Spag1	275.626319901896	-0.398252863182499	0.239848319905008	-1.66043632634253	0.0968267073525707	0.3388042756351
Spag16	1.77850502424945	0.262974178262271	2.68227937926062	0.0980413078128948	0.921899492458089	NA
Spag17	15.3912337115379	0.14475699901872	0.727651411669842	0.198937288785747	0.84231180020908	NA
Spag4	20.669781976779	0.403308456130206	0.471196335782711	0.855924432137752	0.392039579768925	0.695598835789603
Spag5	47.57374601095	0.154546793040107	0.546647211337107	0.282717609886061	0.777393316012786	0.920633775989561
Spag6	17.3527806216016	0.123794576791161	0.689391904249781	0.179570685451955	0.857489620163334	0.952052885168895
Spag6l	5.62919264875952	-0.127308712496907	1.07655244779707	-0.118255931475903	0.90586487390364	NA
Spag7	2142.73189042069	0.0830275314130214	0.181232871452796	0.458126225929422	0.646861758156954	0.854654017301777
Spag8	23.8537734878432	-0.00169425797992181	0.460931411540663	-0.00367572688148712	0.997067200875694	0.999294513171703
Spag9	16821.1308676727	0.300372132718689	0.202365065083055	1.48430823568984	0.137727166435035	0.410134787628368
Sparc	78614.2396778293	0.519728725379591	0.133336510309253	3.89787256449235	9.704145705205e-05	0.00560589679464561
Sparcl1	9076.35220694419	-0.136811226316848	0.156551460543393	-0.87390578051443	0.382169566456751	0.687401190792252
Spast	1871.13439403249	-0.114371347752512	0.137602037373291	-0.831174813511237	0.405874880951531	0.705544286761626
Spata1	155.898800293064	-0.280464422919351	0.236400120928888	-1.18639712119148	0.235465508064345	0.541878325188117
Spata13	4957.05847980686	0.00192555270571084	0.233099769543127	0.00826063753509882	0.993409039807577	0.998007243390631
Spata16	1.47275249034776	1.80752032088288	2.83003224553569	0.638692482650755	0.523023004007605	NA
Spata17	9.4251139888968	0.492489591617956	0.660126490959274	0.746053367593666	0.455635177406555	NA
Spata18	1.98934257700011	0.113835286349994	2.13550582093991	0.0533060061151652	0.957488094819781	NA
Spata2	1433.14905671635	0.0124794061305751	0.152036905380813	0.0820814268701237	0.934581962490743	0.981143156172047
Spata20	15.870406940287	-0.331295156073985	0.815524423003604	-0.4062357260299	0.684569406296867	0.875992840046181
Spata21	12.0499625863865	0.0187000602824551	0.904425417692985	0.0206761772907216	0.98350397272547	NA
Spata22	2.73547622045522	-3.09911136416701	1.74305246728856	-1.77797939094048	0.0754072397587382	NA
Spata24	190.861609568902	0.20698847290358	0.350784036282524	0.590073810362537	0.555141166168873	0.804931326203741
Spata25	1.48566486237726	1.95568369559307	2.24848778729575	0.869777326184711	0.384422104754157	NA
Spata2l	251.418363322378	-0.62738584630948	0.250271136410569	-2.50682461952087	0.0121821139340548	0.105220498578792
Spata3	0.880460798361453	4.27316451525314	4.27129002126614	1.00043885898117	0.317098172414529	NA
Spata31d1a	6.28023270318827	1.67751073691711	1.10544216660014	1.51750203457175	0.129139980201239	NA
Spata31d1b	7.06851936827014	0.685864948759357	1.20909530993568	0.56725465984633	0.57054117658721	NA
Spata31d1d	1.86723674819451	1.95656867243745	3.00128392508136	0.65191055604125	0.514458874757904	NA
Spata33	14.4756246529323	-1.76332652632004	0.824984642153625	-2.13740527546897	0.0325650427120221	NA
Spata45	4.40188885842572	-1.30938325060345	1.18339676955142	-1.10646174156769	0.268526714624975	NA
