pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_TRANSLATION	7.29423629283259e-23	9.41685905404687e-20	1.23789667319529	-0.507750302894118	-2.6614685283298	275	Mrps21;Mrpl14;Mrps28;Mrps6;Mrps7;Mrpl42;Mrpl28;Mrps17;Mrps12;Mrpl34;Eef1g;Mrpl41;Mrps33;Srp14;Trmt112;Mrpl40;Srp9;Mrps25;Mrpl35;Eif2b3;Rps18;Ppa2;Mrpl32;Gadd45gip1;Mrpl15;Eif4e;Eloc;Ube2d2a;Rps12;Rps5;Rpl36al;Mrps36;Mrpl21;Eif3i;Eif2b5;Mrpl3;Rps21;Rbx1;Mrpl49;Rpl13;Eif4a2;Rpl37a;Mrpl12;Mrpl45;Rpl23a;Rps27a;Rpl35;Eif1ax;Psmd6;Eef1d;Mrpl13;Rps24;Rpsa;Rps2;Ndufab1;Mrps24;Rps23;Rpl13a;Rps4x;Rpl9;Ubb;Eif5b;Rpl37;Mrps2;Rpl22;Eif2b4;Rpl11;Ube2d3;Mrpl16;Rpl27a;Fau;Mrps18c;Rps8;Mrps18a;Abce1;Psmc5;Psma1;Psmb1;Mrpl36;Rpl8;Rps3a1;Gfm1;Ube2d1;Uba52;Rps11;Hbs1l;Rplp0;Mrpl48;Mrpl58;Rpl38;Rps13;Psma4;Rpl28;Rpl21;Mrpl50;Rpl6;Srp68;Rplp2;Psmc4;Rps10;Rps28;Rpl35a;Eif2s2;Mrpl44;Eef1b2;Eif3g;Mrps30;Mrpl38;Psmb7;Rpl31;Rps6;Mrps31;Eif2b1;Rpl14;Psmd7;Mrps15;Rpl5;Mrpl18;Rpl32;Mrps10;Mrpl11;Mrpl51;Rps17;Eral1;Mrps26;Psmb6;Mrpl46;Rplp1;Pelo;Eif3j1;Nemf;Rpl27;Elob;Rpl12;Rpl34;Mtrf1l;Rps14;Mrpl19;Mrps22;Mrps11;Mrps27;Psma5;Eif3l;Gspt1;Mrpl55;Eif3a;Rps9;Ubc;N6amt1;Rps25;Psmc2;Rps29;Rps15;Mrpl57;Mrpl23;Rps26;Apeh;Rps3;Mrrf;Rpl18a;Aurkaip1;Gm6525;Psmc6;Rpl36a;Trip4;Rpl30;Pabpc1;Rps7;Mrps35;Mrpl4;Rps16;Rpl24;Mrpl27;Mrpl22;Eif3h;Rps20;Psmd14;Psma3;Mrpl1
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	1.28489055411128e-12	8.2939685267883e-10	0.910119734774459	-0.462583317065329	-2.33385222985603	204	Ldha;Pdk2;Nek1;Pdk3;Ndufb10;Vdac1;Ndufaf5;Glo1;Rmnd5a;Ndufaf4;Pyurf;Timmdc1;Uqcrb;Ndufb3;Uqcr11;Ndufaf2;Coa5;Ndufs8;Isca1;Sdhaf4;Me1;Ndufa13;Ndufb8;Ndufs5;Gid4;Higd1a;Ndufaf1;Tmem126b;Ttc19;Lyrm4;Mrps36;Ndufb7;Tmem186;Cox7c;Uqcr10;Ndufb1;Rps27a;Ecsit;Cox5a;Ndufa2;Ndufab1;Sco1;Hspa9;Ubb;Rab5if;Hagh;Ndufs7;Ndufv3;Atp5pb;Sdhc;Nnt;Ndufa1;Tmem177;Ndufa8;Cycs;Ndufa4;Pdhb;Sucla2;Fahd1;Slc25a11;Sdhd;Coq10b;Uba52;Ndufs6;Pgam5;Ndufv2;Ndufb11;Smim20;Ndufs4;Ndufs3;Uqcrfs1;Ndufb5;Fh1;Ndufc2;Ndufc1;Idh3a;Cox7b;Mdh2;Cox6a1;Mdh1;Cox16;Acat1;Ndufa7;Cox18;Cox7a2;Cox14;Uqcrh;Ndufb2;Cox17;Sirt4;Ndufa10;Ndufaf8;Nfs1;Hscb;Ndufa3;Cox4i1;Uqcrq;Cox6b1;Ndufa9;Sdhaf3;Idh3b;Pdp2;Dmac1;Dlst;Pdp1;Ndufa5;Cox7a2l;Sdhb;Idh3g;Ndufb4;Cox5b;Pkm;Ndufa6;Uqcrc1;Lyrm2;Cox19;L2hgdh;Timm21;Ubc;Dld;Cox20;Rmnd5b;D2hgdh;Gpt;Ndufb9;Ndufv1;Ndufaf3;Dmac2l;Ndufs1;Gstz1;Higd2a;Cyc1;Suclg1;Gid8;Sdha;Cox8a;Aco2;Iscu;Adhfe1;Mkln1;Cox6a2;Ndufb6
REACTOME_MITOCHONDRIAL_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	2.42322376056757e-11	8.25768380930524e-09	0.863415391606693	-0.57815692934892	-2.53144504813397	88	Mrps21;Mrpl14;Mrps28;Mrps6;Mrps7;Mrpl42;Mrpl28;Mrps17;Mrps12;Mrpl34;Mrpl41;Mrps33;Mrpl40;Mrps25;Mrpl35;Mrpl32;Gadd45gip1;Mrpl15;Mrps36;Mrpl21;Mrpl3;Mrpl49;Mrpl12;Mrpl45;Mrpl13;Ndufab1;Mrps24;Mrps2;Mrpl16;Mrps18c;Mrps18a;Mrpl36;Mrpl48;Mrpl58;Mrpl50;Mrpl44;Mrps30;Mrpl38;Mrps31;Mrps15;Mrpl18;Mrps10;Mrpl11;Mrpl51;Eral1;Mrps26;Mrpl46;Mrpl19;Mrps22;Mrps11;Mrps27
REACTOME_MITOCHONDRIAL_TRANSLATION	2.5585387480419e-11	8.25768380930524e-09	0.863415391606693	-0.569098118879243	-2.4843510815813	93	Mrps21;Mrpl14;Mrps28;Mrps6;Mrps7;Mrpl42;Mrpl28;Mrps17;Mrps12;Mrpl34;Mrpl41;Mrps33;Mrpl40;Mrps25;Mrpl35;Mrpl32;Gadd45gip1;Mrpl15;Mrps36;Mrpl21;Mrpl3;Mrpl49;Mrpl12;Mrpl45;Mrpl13;Ndufab1;Mrps24;Mrps2;Mrpl16;Mrps18c;Mrps18a;Mrpl36;Gfm1;Mrpl48;Mrpl58;Mrpl50;Mrpl44;Mrps30;Mrpl38;Mrps31;Mrps15;Mrpl18;Mrps10;Mrpl11;Mrpl51;Eral1;Mrps26;Mrpl46;Mtrf1l;Mrpl19;Mrps22;Mrps11;Mrps27;Mrpl55;Mrpl57;Mrpl23;Mrrf;Aurkaip1;Mrps35;Mrpl4;Mrpl27;Mrpl22;Mrpl1
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	5.24953283563999e-11	1.14746355410063e-08	0.851339057116899	-0.504310568776555	-2.35166823457433	131	Rps18;Eloc;Ube2d2a;Rps12;Rps5;Rpl36al;Rps21;Rbx1;Rpl13;Rpl37a;Rpl23a;Rps27a;Rpl35;Psmd6;Rps24;Rpsa;Rps2;Rps23;Rpl13a;Rps4x;Rpl9;Ubb;Rpl37;Rpl22;Rpl11;Ube2d3;Rpl27a;Fau;Rps8;Abce1;Psmc5;Psma1;Psmb1;Rpl8;Rps3a1;Ube2d1;Uba52;Rps11;Hbs1l;Rplp0;Rpl38;Rps13;Psma4;Rpl28;Rpl21;Rpl6;Rplp2;Psmc4;Rps10;Rps28;Rpl35a;Psmb7;Rpl31;Rps6;Rpl14;Psmd7;Rpl5;Rpl32;Rps17;Psmb6;Rplp1;Pelo;Nemf;Rpl27;Elob;Rpl12;Rpl34;Rps14;Psma5;Rps9;Ubc;Rps25;Psmc2;Rps29;Rps15;Rps26;Rps3;Rpl18a;Gm6525;Psmc6;Rpl36a;Trip4;Rpl30;Rps7;Rps16;Rpl24;Rps20;Psmd14;Psma3;Rpl19;Rpl18;Psmd11;Rpl7
REACTOME_COMPLEX_I_BIOGENESIS	5.33290575104863e-11	1.14746355410063e-08	0.851339057116899	-0.658075862711061	-2.60693655233317	57	Ndufb10;Ndufaf5;Ndufaf4;Pyurf;Timmdc1;Ndufb3;Ndufaf2;Ndufs8;Ndufa13;Ndufb8;Ndufs5;Ndufaf1;Tmem126b;Ndufb7;Tmem186;Ndufb1;Ecsit;Ndufa2;Ndufab1;Hspa9;Ndufs7;Ndufv3;Ndufa1;Ndufa8;Ndufs6;Ndufv2;Ndufb11;Ndufs4;Ndufs3;Ndufb5;Ndufc2;Ndufc1;Ndufa7;Ndufb2;Ndufa10;Ndufaf8;Hscb;Ndufa3;Ndufa9;Dmac1;Ndufa5;Ndufb4;Ndufa6;Lyrm2;Ndufb9;Ndufv1;Ndufaf3;Ndufs1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	6.50741843376924e-11	1.20015388542801e-08	0.839088935621274	-0.519189002742398	-2.37055488509779	123	Ndufb10;Ndufaf5;Ndufaf4;Pyurf;Timmdc1;Uqcrb;Ndufb3;Uqcr11;Ndufaf2;Coa5;Ndufs8;Ndufa13;Ndufb8;Ndufs5;Higd1a;Ndufaf1;Tmem126b;Ttc19;Lyrm4;Ndufb7;Tmem186;Cox7c;Uqcr10;Ndufb1;Ecsit;Cox5a;Ndufa2;Ndufab1;Sco1;Hspa9;Rab5if;Ndufs7;Ndufv3;Ndufa1;Tmem177;Ndufa8;Cycs;Ndufa4;Slc25a11;Coq10b;Ndufs6;Ndufv2;Ndufb11;Smim20;Ndufs4;Ndufs3;Uqcrfs1;Ndufb5;Ndufc2;Ndufc1;Cox7b;Mdh2;Cox6a1;Mdh1;Cox16;Ndufa7;Cox18;Cox7a2;Cox14;Uqcrh;Ndufb2;Cox17;Ndufa10;Ndufaf8;Nfs1;Hscb;Ndufa3;Cox4i1;Uqcrq;Cox6b1;Ndufa9;Dmac1;Ndufa5;Cox7a2l;Ndufb4;Cox5b;Ndufa6;Uqcrc1;Lyrm2;Cox19
REACTOME_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL	7.18623971423912e-10	1.03268023760885e-07	0.801215574617779	-0.438164277324912	-2.14115554023798	170	Emg1;Exosc6;Pno1;Mphosph10;Utp6;Wdr12;Wdr18;Rps18;Rpp38;Nol11;Rps12;Rps5;Rpl36al;Pes1;Exosc3;Rpp40;Rps21;Rpl13;C1d;Rpl37a;Rpp21;Rpl23a;Snu13;Rpl35;Fbl;Bop1;Rps24;Rpsa;Rps2;Rps23;Rpl13a;Rps4x;Rpl9;Exosc4;Ubb;Rpl37;Rpl22;Rpl11;Rpl27a;Fau;Rps8;Eri1;Utp18;Rrp7a;Utp11;Rpp30;Rpl8;Rps3a1;Uba52;Rps11;Dcaf13;Nop56;Rplp0;Ebna1bp2;Exosc5;Rpl38;Rps13;Bms1;Rpl28;Pwp2;Rpl21;Rpl6;Rplp2;Rps10;Rps28;Utp3;Rpl35a;Tbl3;Rpl31;Rps6;Bud23;Rpl14;Rpl5;Rpl32;Rps17;Exosc7;Rplp1;Exosc1;Wdr3;Rpl27;Rpl12;Rpl34;Fcf1;Krr1;Riok3;Mtrex;Rps14;Dhx37;Las1l;Rps9;Rps25;Rps29;Rps15;Rps26;Rps3;Rpl18a;Gm6525;Rpl36a;Rpl30;Senp3;Rps7;Ddx21;Rps16;Rpl24;Wdr46
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	7.19916509564649e-10	1.03268023760885e-07	0.801215574617779	-0.511356569531667	-2.30957379620931	111	Eif2b3;Rps18;Eif4e;Rps12;Rps5;Rpl36al;Eif3i;Eif2b5;Rps21;Rpl13;Eif4a2;Rpl37a;Rpl23a;Rpl35;Eif1ax;Rps24;Rpsa;Rps2;Rps23;Rpl13a;Rps4x;Rpl9;Ubb;Eif5b;Rpl37;Rpl22;Eif2b4;Rpl11;Rpl27a;Fau;Rps8;Rpl8;Rps3a1;Uba52;Rps11;Rplp0;Rpl38;Rps13;Rpl28;Rpl21;Rpl6;Rplp2;Rps10;Rps28;Rpl35a;Eif2s2;Eif3g;Rpl31;Rps6;Eif2b1;Rpl14;Rpl5;Rpl32;Rps17;Rplp1;Eif3j1;Rpl27;Rpl12;Rpl34;Rps14;Eif3l;Eif3a;Rps9;Rps25;Rps29;Rps15;Rps26;Rps3;Rpl18a;Gm6525;Rpl36a;Rpl30;Pabpc1;Rps7;Rps16;Rpl24;Eif3h;Rps20;Rpl19;Rpl18;Eif5;Rpl7;Rps15a;Eif3k
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1.29781422746807e-09	1.67547816766128e-07	0.788186810800237	-0.508349626386714	-2.29254686324182	107	Ncbp2;Smg8;Upf2;Rbm8a;Rps18;Upf3a;Rps12;Rps5;Rpl36al;Rps21;Rpl13;Rpl37a;Rpl23a;Rpl35;Ncbp1;Rps24;Rpsa;Rps2;Rps23;Rpl13a;Rps4x;Rpl9;Ubb;Rpl37;Rpl22;Rpl11;Rpl27a;Fau;Rps8;Rpl8;Rps3a1;Uba52;Rps11;Rplp0;Magoh;Rpl38;Rps13;Rpl28;Rpl21;Rpl6;Magohb;Rplp2;Rps10;Rps28;Rpl35a;Rpl31;Rps6;Rpl14;Upf3b;Rpl5;Rpl32;Rps17;Rplp1;Rpl27;Rpl12;Rpl34;Rps14;Gspt1;Rps9;Rps25;Rps29;Rps15;Rps26;Rps3;Rpl18a;Gm6525;Rpl36a;Rpl30;Pabpc1;Rps7;Rps16;Rpl24;Rps20
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC	1.8649931811001e-09	2.18882381527293e-07	0.774939030136436	-0.545964648124161	-2.37934470978959	87	Ncbp2;Rps18;Rps12;Rps5;Rpl36al;Rps21;Rpl13;Rpl37a;Rpl23a;Rpl35;Ncbp1;Rps24;Rpsa;Rps2;Rps23;Rpl13a;Rps4x;Rpl9;Ubb;Rpl37;Rpl22;Rpl11;Rpl27a;Fau;Rps8;Rpl8;Rps3a1;Uba52;Rps11;Rplp0;Rpl38;Rps13;Rpl28;Rpl21;Rpl6;Rplp2;Rps10;Rps28;Rpl35a;Rpl31;Rps6;Rpl14;Rpl5;Rpl32;Rps17;Rplp1;Rpl27;Rpl12;Rpl34;Rps14;Gspt1;Rps9;Rps25;Rps29;Rps15;Rps26;Rps3;Rpl18a;Gm6525;Rpl36a;Rpl30;Pabpc1;Rps7;Rps16;Rpl24;Rps20;Rpl19;Rpl18;Rpl7;Rps15a
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	2.37427140058777e-09	2.55432031513234e-07	0.774939030136436	-0.538624984585622	-2.34799878729121	91	Eloc;Ube2d2a;Rpl36al;Rbx1;Rpl13;Rpl37a;Rpl23a;Rps27a;Rpl35;Psmd6;Rpl13a;Rpl9;Ubb;Rpl37;Rpl22;Rpl11;Rpl27a;Psmc5;Psma1;Psmb1;Rpl8;Ube2d1;Uba52;Rplp0;Rpl38;Psma4;Rpl28;Rpl21;Rpl6;Rplp2;Psmc4;Rpl35a;Psmb7;Rpl31;Rpl14;Psmd7;Rpl5;Rpl32;Psmb6;Rplp1;Nemf;Rpl27;Elob;Rpl12;Rpl34;Psma5;Ubc;Psmc2;Rpl18a;Gm6525;Psmc6;Rpl36a;Rpl30;Rpl24;Psmd14;Psma3;Rpl19;Rpl18;Psmd11;Rpl7
REACTOME_ZNF598_AND_THE_RIBOSOME_ASSOCIATED_QUALITY_TRIGGER_RQT_COMPLEX_DISSOCIATE_A_RIBOSOME_STALLED_ON_A_NO_GO_MRNA	7.27874039973508e-09	7.22834912004461e-07	0.761460801445585	-0.529147697267323	-2.31685940266654	88	Rps18;Ube2d2a;Rps12;Rps5;Rpl36al;Rps21;Rpl13;Rpl37a;Rpl23a;Rps27a;Rpl35;Rps24;Rpsa;Rps2;Rps23;Rpl13a;Rps4x;Rpl9;Ubb;Rpl37;Rpl22;Rpl11;Ube2d3;Rpl27a;Fau;Rps8;Rpl8;Rps3a1;Ube2d1;Uba52;Rps11;Rplp0;Rpl38;Rps13;Rpl28;Rpl21;Rpl6;Rplp2;Rps10;Rps28;Rpl35a;Rpl31;Rps6;Rpl14;Rpl5;Rpl32;Rps17;Rplp1;Rpl27;Rpl12;Rpl34;Rps14;Rps9;Ubc;Rps25;Rps29;Rps15;Rps26;Rps3;Rpl18a;Gm6525;Rpl36a;Trip4;Rpl30;Rps7;Rps16;Rpl24;Rps20;Rpl19;Rpl18;Rpl7;Rps15a
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	4.273519095318e-08	3.9407951086111e-06	0.719512826338911	-0.523572582704516	-2.2332497307539	81	Hikeshi;Hspa1b;Hspa1a;Hspa4;Fkbp4;Hsph1;Bag1;Ptges3;Hsp90ab1;Hsp90aa1;St13;Hspa8;Hspb8;Hspa5;Bag5;Dnajb1;Hspa4l;Hspa1l;Nup210;Dnajc2;Sec13;Rae1;Bag3;Hsbp1;Hsf1;Ywhae;Hspa9;Hspa12a;Bag2;Rps19bp1;Nup35
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND	8.79859258291168e-08	7.57265534969265e-06	0.704975715167238	-0.617450213478666	-2.39955701621629	48	Dnaja4;Dynll2;Hspa1b;Hspa1a;Fkbp4;Ptges3;Hsp90ab1;Dnaja1;Hsp90aa1;Stip1;Dync1i1;Hspa8;Dynll1;Tubb2a;Tuba1c;Dnajb1;Tubb2b;Hspa1l;Nr3c1;Dctn5;Tuba1b;Tubb4a;Tuba4a;Dync1li2;Dctn3;Tubb1;Dnaja2
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	6.9516991149776e-07	5.60915222339755e-05	0.659444398037935	-0.341545267547322	-1.76917132856009	258	Dynll2;Tmed3;Alg2;St3gal6;St6galnac6;Mgat4a;Mcfd2;Tfg;Mvd;St8sia4;Gfpt1;Cog6;Dync1i1;Fut8;Copz1;Cnih1;Spta1;B4galt5;Mgat1;Dynll1;Tubb2a;Tuba1c;Lman2l;St6galnac3;Trappc2l;Tubb2b;Slc35a1;Kdelr2;Mgat3;Dctn5;Copz2;Nagk;Nans;Dpm3;Sec13;Sec16b;Lman2;Trappc2;Gfpt2;Tuba1b;Tubb4a;Gmppb;Uap1;Trappc5;Man1a2;Cd59b;Rps27a;St6gal1;Ctsz;Tuba4a;Npl;Ubb;Uso1;Man2a2;Dync1li2;Ctsa;Dctn3;Copb1;Mgat5;Kdelr1;Chst8;Glb1;Arf4;Ubxn1;Tubb1;Uba52;St3gal2;Arcn1;Gnpnat1;Trappc9;Fuom;Nanp;B4galt3;Lman1;Sar1b;Sec23a;Sec22a;Derl1;Tubb4b;Trappc4;Mgat2;Neu1;Calr;Arf5;Tmed7;Neu2;St8sia1;Ngly1;Bet1;Pdia3;Neu4;Tmem115;Alg9;Tuba8;St3gal1;Vcp;Bet1l;Ppp6r1;Gorasp1;Dctn6;Mia2;St6galnac4;Actr10;Slc35c1;Renbp
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	9.63066261182634e-07	7.313638489334e-05	0.643551836150722	-0.445667404976753	-2.00986360232187	107	H2-Eb1;Ctsb;Dynll2;H2-Aa;H2-Ea;Kif5b;H2-Ab1;Cd74;Klc4;Ctsh;Dync1i1;Klc2;Ap2m1;Dynll1;Ap1s2;Tubb2a;Tuba1c;Racgap1;Tubb2b;Kif3a;Dctn5;Sec13;Rab7;H2-Oa;Klc1;Tuba1b;Tubb4a;Lag3;Clta;Tuba4a;Dync1li2;Ctsa;Dctn3;Kif4;Tubb1
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	2.1619413939475e-06	0.000155059241088124	0.627256739718528	-0.52502986496375	-2.14337704249011	62	Hikeshi;Hspa1b;Hspa1a;Hspa4;Hsph1;Bag1;St13;Hspa8;Hspa5;Bag5;Dnajb1;Hspa4l;Hspa1l;Nup210;Dnajc2;Sec13;Rae1;Bag3;Hsf1;Ywhae;Hspa9;Hspa12a;Bag2;Rps19bp1;Nup35
REACTOME_ATTENUATION_PHASE	2.28259247731624e-06	0.00015509615201133	0.627256739718528	-0.831364219026351	-2.27921918668289	13	Hspa1b;Hspa1a;Fkbp4;Ptges3;Hsp90ab1;Hsp90aa1;Hspa8;Dnajb1;Hspa1l;Hsbp1;Hsf1
REACTOME_MRNA_SPLICING	3.25767872515849e-06	0.000210283161708981	0.627256739718528	-0.362685539975357	-1.81779564320455	199	Htatsf1;Snrpa;Ncbp2;Pcbp1;Snrpg;Snrnp25;Cactin;Hspa8;BC005624;Rbm8a;Zcrb1;Cwc15;Hnrnpa2b1;Prcc;Lsm7;Snrpd2;Ppie;Lsm3;Polr2i;Cdc5l;Ctnnbl1;Txnl4a;Polr2g;Snrpd3;Ppil1;Phf5a;Srsf9;Rnf113a1;Snrnp48;Snu13;Ncbp1;Sf3a3;Fam50a;Ccdc12;Zfp830;Sart1;Rbm17;Snrnp40;Usp39;Snrnp27;Rbm10;Snrpd1;Crnkl1;Ppil4;Sf3b4;Zmat5;Magoh;Ik;Polr2h;Polr2f;Sf3b2;Polr2e;Polr2b;Fam32a;Magohb;Srsf7;Lsm5;Srsf3;Lsm6;Wdr70;Ppig;Snrpc;Snrpe;Lsm2;Leng1;Polr2k;Srsf1;Upf3b;Pnn;Ppwd1;Puf60;Srrt;Rbm25;Hnrnpf;Nkap;Pqbp1;Nsrp1;Luc7l3;Bcas2;Ybx1;Isy1;Mtrex
REACTOME_MACROAUTOPHAGY	5.38091409432175e-06	0.000330798099798542	0.610526878385931	-0.41000078496266	-1.89987195541824	126	Dynll2;Optn;Atg5;Prkab2;Vdac1;Dync1i1;Dynll1;Tubb2a;Tuba1c;Vdac3;Park7;Lamtor2;Tomm20;Tubb2b;Tomm5;Ube2l3;Ube2d2a;Lamtor5;Tomm40;Tuba1b;Tubb4a;Rragc;Atg3;Rps27a;Lamtor3;Tomm6;Atg12;Lamtor4;Tuba4a;Rheb;Ubb;Dync1li2;Ube2d3;Gabarapl2;Csnk2b;Gabarap;Wdr45b;Lamtor1;Tubb1;Uba52;Pgam5;Prkag3;Ube2n;Chmp3;Tomm7;Map1lc3a;Mterf3;Tubb4b;Fundc1;Prkag2
REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE	7.51087834063364e-06	0.000429629899943289	0.610526878385931	-0.665349978439169	-2.26257733693829	29	Mogs;Ostc;Spcs3;Prkcsh;Rpn1;Ctnnb1;Sec11a;Dad1;Sec11c;Stt3a;Spcs1;Rpn2;Ost4;Csnk2b;Spcs2;Tmem258;Jup
REACTOME_SELECTIVE_AUTOPHAGY	7.8154330508327e-06	0.000429629899943289	0.593325476396405	-0.490297008717451	-2.06721749188261	69	Dynll2;Optn;Atg5;Vdac1;Dync1i1;Dynll1;Tubb2a;Tuba1c;Vdac3;Park7;Tomm20;Tubb2b;Tomm5;Ube2l3;Ube2d2a;Tomm40;Tuba1b;Tubb4a;Rps27a;Tomm6;Atg12;Tuba4a;Ubb;Dync1li2;Ube2d3;Csnk2b;Tubb1;Uba52;Pgam5;Ube2n;Tomm7;Map1lc3a;Mterf3;Tubb4b;Fundc1
REACTOME_RHO_GTPASE_EFFECTORS	7.98692300436788e-06	0.000429629899943289	0.593325476396405	-0.330499505121993	-1.70504290467723	239	Pak1;Dynll2;Srf;Nudc;Myl9;Sfn;Calm3;Calm2;Kif5b;Rhpn1;Nuf2;Aurkb;Klc4;Ywhah;Dync1i1;Klc2;Mis12;Dynll1;Brk1;Ncf2;Tubb2a;Tuba1c;Nsl1;Mapk14;Tubb2b;Rhoq;Ctnnb1;Xpo1;Rangap1;Sec13;Klc1;Tuba1b;Tubb4a;Bub1b;Cenpl;Mylk;Myl6;Ppp1cb;Ywhag;Ncf1;Ywhaq;Ywhae;Cenpq;Evl;Tuba4a;Wipf1;Nck1;Dync1li2;Actb;Cyba;Calm1;Ppp1cc;S100a9;Prkcz;Arpc4;Iqgap2;Tubb1;Cenph;Ppp2r5a;Wasf3;Nde1;Rhpn2;Prc1;Ptk2;Grb2;Sgo2a;Actr3;Lin7b
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	1.06387220285626e-05	0.000549383605554973	0.593325476396405	-0.632982111495996	-2.19519669462604	31	Txn2;Prdx3;Gstp1;Txnrd2;Ncf2;P4hb;Sod3;Prdx2;Sod2;Prdx1;Sod1;Ncf1;Nudt2;Cyba;Cycs;Gpx8;Gpx1;Gpx7;Txn1;Ncf4;Ccs;Gsr
REACTOME_MITOPHAGY	1.14717862340269e-05	0.000569618308774182	0.593325476396405	-0.58481642916985	-2.14338549893643	39	Optn;Atg5;Vdac1;Vdac3;Tomm20;Tomm5;Ube2l3;Ube2d2a;Tomm40;Rps27a;Tomm6;Atg12;Ubb;Ube2d3;Csnk2b;Uba52;Pgam5;Ube2n;Tomm7;Map1lc3a;Mterf3;Fundc1
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION	1.30028824793543e-05	0.000621730417809126	0.593325476396405	-0.457662064380879	-1.97399289141622	83	Erlin1;Ostc;Skp1;Prkab2;Spop;Erlin2;Rpn1;Derl2;Dad1;Stt3a;Rbx1;Os9;Rps27a;Ywhag;Psmd6;Rpn2;Ost4;Ubb;Psmc5;Magt1;Psma1;Csnk2b;Psmb1;Uba52;Prkag3;Psma4;Psmc4;Tmem258;B3gnt3;Derl1;Psmb7;Prkag2;Psmd7;Mib2;Psmb6;Ddost;Vcp;Ccnd1;Erlec1;Psma5;Ubc;Psmc2;Nek2;Psmc6;Cul3;Cdk4
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	1.59894878523252e-05	0.000737229600619708	0.575610261071129	-0.695755291031275	-2.22758843822678	23	Hspa1b;Hspa1a;Fkbp4;Ptges3;Hsp90ab1;Hsp90aa1;Hspa8;Hspb8;Dnajb1;Hspa1l;Hsbp1;Hsf1
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	1.77985455824544e-05	0.000792342149894781	0.575610261071129	-0.313899587673097	-1.64314526040617	276	Htatsf1;Snrpa;Ncbp2;Pcbp1;Snrpg;Snrnp25;Cactin;Hspa8;BC005624;Rbm8a;Zcrb1;Cwc15;Hnrnpa2b1;Prcc;Lsm7;Snrpd2;Ppie;Slbp;Nup210;Lsm3;Polr2i;Cdc5l;Ctnnbl1;Txnl4a;Polr2g;Snrpd3;Eif4e;Sec13;Rae1;Ppil1;Phf5a;Srsf9;Rnf113a1;Snrnp48;Ppp1cb;Rps27a;Snu13;Ncbp1;Gle1;Mettl14;Sf3a3;Fam50a;Tut1;Ccdc12;Zfp830;Sart1;Rbm17;Ubb;Cpsf6;Snrnp40;Usp39;Snrnp27;Nup35;Rbm10;Snrpd1;Crnkl1;Uba52;Ppil4;Sf3b4;Zmat5;Magoh;Ik;Polr2h;Polr2f;Sf3b2;Polr2e;Polr2b;Clp1;Fam32a;Magohb;Srsf7;Lsm5;Srsf3;Lsm6;Wdr70;Ppig;Snrpc;Snrpe;Lsm2;Fip1l1;Leng1;Polr2k;Srsf1;Upf3b;Pnn;Ppwd1;Puf60;Srrt;Sarnp;Ppp1ca;Rbm25;Hnrnpf;Nkap;Pqbp1;Nsrp1;Nudt21;Luc7l3;Bcas2;Thoc1;Cstf2t;Ybx1;Isy1;Thoc7;Mtrex;Wbp4;Syf2;Rbm42;Ubc;Seh1l;Snrpb;Cstf2;Thoc3;Gpatch1;Prpf3;Mettl3;Ubl5;Srsf10;Hnrnpc;Chtop;Sf3b5
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	2.31172009183618e-05	0.000994810212853503	0.575610261071129	-0.641855046263872	-2.20627968747723	30	Uchl3;Ube2g2;Ube2c;Otulin;Ube2k;Ube2l3;Ube2d2a;Ube2w;Rps27a;Ube2q2;Ubb;Ube2r2;Ube2t;Ube2d1;Uba52;Ube2e3
